,set,spectral_centroid,rolloff,zecr,flux
294,2,1706.0,3901.8,591.83,13.885
295,2,2655.3,5284.3,1711.0,20.043
296,2,1681.9,3363.4,905.44,20.175
297,2,2505.6,5585.9,1312.3,20.416
298,2,2335.6,5023.6,1097.8,18.952
299,2,1897.8,3607.6,1128.2,24.928
300,3,2045.4,4209.7,988.37,24.254
301,3,3111.2,6257.8,2089.8,31.947
302,3,3294.2,7720.8,1665.5,25.675
303,3,2767.8,5714.1,1636.7,34.622
304,3,3141.6,6827.4,1864.9,19.955
305,3,2560.3,5130.0,1586.2,36.2
306,3,2755.6,5328.3,1820.0,35.538
307,3,2817.5,5649.7,1558.1,27.144
308,3,2661.3,5229.1,1801.9,34.491
309,3,2795.3,5541.5,1907.6,22.141
310,3,2766.8,5655.7,1666.9,43.017
311,3,2936.9,6483.1,1442.0,29.801
312,3,2535.7,5299.4,1432.8,29.121
313,3,3229.4,6945.2,1765.8,31.359
314,3,2907.4,6182.7,1718.4,29.598
315,3,2175.7,4798.6,1010.5,34.535
316,3,2356.8,4961.9,1251.1,33.678
317,3,2413.1,5005.4,1333.6,20.596
318,3,2908.6,6533.4,1589.2,25.622
319,3,1997.6,3870.4,1166.7,25.613
320,3,1938.1,3951.1,1136.6,19.494
321,3,2978.4,6878.7,1370.5,18.636
322,3,3411.9,7469.0,1927.5,23.48
323,3,2969.0,6486.8,1689.5,31.207
324,3,2479.7,5154.7,1341.8,24.003
325,3,2166.5,4500.9,1096.9,17.392
326,3,2745.2,6036.7,1476.8,23.174
327,3,2550.7,5551.9,1106.0,21.311
328,3,3448.2,7367.5,2183.3,32.283
329,3,2900.2,6380.3,1534.2,26.044
330,3,3004.1,6613.6,1657.4,32.109
331,3,3066.0,6373.5,1903.5,20.648
332,3,2262.2,4491.6,1343.6,18.903
333,3,2286.9,4667.0,1374.7,26.057
334,3,3449.4,7584.3,1996.7,20.869
335,3,3226.8,7168.1,1932.1,26.539
336,3,3161.9,6844.4,1793.5,29.266
337,3,3448.3,7525.0,2106.0,29.783
338,3,3079.2,6548.2,1855.3,19.585
339,3,2113.7,4432.6,1113.0,17.683
340,3,2475.7,5116.8,1399.5,26.09
341,3,1566.5,3143.1,603.21,23.695
342,3,2260.0,4542.3,1320.9,22.657
343,3,2699.7,5720.9,1489.2,29.337
344,3,2187.4,4287.4,1221.6,24.591
345,3,2060.8,4284.1,1212.0,23.653
346,3,2146.9,4629.4,1262.7,19.769
347,3,1600.0,2935.4,978.54,5.4345
348,3,2459.8,4693.8,1701.3,19.033
349,3,2279.8,4662.6,1481.2,35.38
350,3,2255.3,4717.1,1421.3,29.088
351,3,2529.4,5106.2,1734.5,20.193
352,3,2498.2,4840.4,1872.4,23.772
353,3,2861.5,5978.9,1714.7,30.122
354,3,2419.9,5195.0,1271.0,9.2201
355,3,1994.6,4157.3,1222.1,20.221
356,3,1640.9,3502.1,842.34,12.741
357,3,1822.4,3833.4,1013.6,13.528
358,3,2092.4,4424.5,1202.5,22.44
359,3,2089.0,4363.4,1181.5,21.115
360,3,1849.3,3920.5,1030.3,19.205
361,3,2290.4,5015.2,1262.3,28.554
362,3,2272.6,4691.9,1397.3,27.06
363,3,2390.6,5453.4,1097.7,44.448
364,3,1855.4,4262.8,712.24,12.343
365,3,1729.6,3851.5,828.39,33.487
366,3,2338.5,4796.7,1512.9,31.931
367,3,2410.1,4950.9,1569.6,15.624
368,3,2762.7,5782.9,1778.0,18.427
369,3,1816.2,4191.8,919.98,19.039
370,3,2337.4,4908.0,1484.2,21.134
371,3,2702.3,5771.1,1742.7,17.341
372,3,2790.7,5285.0,2058.6,14.988
373,3,2724.0,5636.4,1949.4,18.226
374,3,2550.5,5346.6,1651.9,32.323
375,3,2535.3,5521.4,1434.0,19.557
376,3,2133.2,4268.6,1333.8,22.08
377,3,2159.9,4568.1,1288.1,34.899
378,3,2043.2,4476.3,1050.4,10.55
379,3,2113.4,4600.1,1091.4,13.71
380,3,1975.8,4540.9,925.39,9.7345
381,3,2230.6,4562.9,1313.4,12.437
382,3,2356.2,4972.4,1503.3,32.975
383,3,1895.1,4143.3,989.61,15.895
384,3,2398.0,4580.8,1672.4,11.485
385,3,2957.7,6398.8,1776.4,17.312
386,3,1754.2,3556.3,1058.8,28.938
387,3,2023.5,4231.8,1109.0,19.935
388,3,2139.5,4190.4,1445.1,20.992
389,3,1998.3,4117.0,1238.2,17.175
390,3,2470.3,5181.8,1587.7,17.655
391,3,1883.9,3852.2,1020.5,28.908
392,3,2304.7,4971.9,1307.8,16.89
393,3,2293.5,4585.8,1505.7,28.441
394,3,2061.0,4748.6,1030.9,16.409
395,3,2310.9,4652.5,1344.8,16.635
396,3,2284.4,4632.0,1483.4,16.209
397,3,2526.6,5663.5,1322.1,16.735
398,3,2226.3,4904.7,1250.0,22.199
399,3,2226.3,4904.7,1250.0,22.199
400,4,1469.4,2559.8,1071.3,4.2139
401,4,1340.2,2226.2,967.69,2.6905
402,4,1460.4,2648.8,991.54,5.4409
403,4,1496.3,2778.5,1188.1,2.7638
404,4,1662.0,2995.4,1252.2,4.8962
405,4,1364.3,2646.2,823.66,5.4212
406,4,1304.6,2538.8,770.3,3.5086
407,4,1312.5,2495.3,813.39,4.8951
408,4,1450.9,2800.7,873.96,3.9452
409,4,1158.4,2342.9,599.43,2.4073
410,4,1462.8,2727.9,965.64,3.6925
411,4,944.12,1622.7,674.03,2.1199
412,4,1146.7,2031.9,737.67,3.0519
413,4,1306.0,2366.7,876.2,3.897
414,4,1201.3,2175.3,734.14,3.7351
415,4,1292.6,2406.8,800.86,1.3127
416,4,977.31,1679.5,507.03,0.8831
417,4,1301.2,2236.0,883.66,5.2398
418,4,1121.1,2031.2,778.4,1.8673
419,4,1134.3,2106.0,616.58,1.1151
420,4,1169.5,2138.7,768.4,4.9825
421,4,1303.8,2380.9,861.38,6.4789
422,4,1153.8,2065.0,741.13,6.1153
423,4,910.73,1636.7,480.19,1.9017
424,4,1196.5,2125.5,784.88,8.2246
425,4,1142.0,1998.7,749.92,8.9569
426,4,1212.2,2031.9,878.82,4.8367
427,4,861.72,1309.1,578.77,3.1227
428,4,1290.9,2289.0,904.17,8.281
429,4,1518.3,2790.4,1034.1,5.9759
430,4,1170.1,2152.6,667.88,3.3195
431,4,808.72,1328.8,417.53,3.9322
432,4,768.33,1107.8,388.77,0.8979
433,4,1091.3,2020.4,572.87,1.4585
434,4,1293.6,2450.9,808.35,4.4701
435,4,1000.4,1734.9,642.22,6.3431
436,4,1179.1,2147.2,612.42,1.5256
437,4,1448.8,2648.6,993.42,5.235
438,4,1293.2,2351.8,849.43,6.5397
439,4,1571.4,2911.2,1174.7,1.8363
440,4,1332.0,2420.6,785.36,2.5305
441,4,1318.5,2359.9,863.05,2.7041
442,4,1274.7,2054.6,1038.1,14.289
443,4,1013.6,1489.5,546.52,8.6007
444,4,1152.2,1947.7,770.58,1.6596
445,4,1132.4,1817.7,677.04,15.284
446,4,1816.2,3455.8,1209.5,18.796
447,4,1138.5,1965.4,732.67,1.1245
448,4,1453.4,2643.0,943.74,22.031
449,4,2100.9,4149.1,1200.0,18.377
450,4,1105.7,2137.4,529.44,1.1223
451,4,1474.0,2891.6,687.74,13.971
452,4,2358.9,4795.7,1407.6,9.6175
453,4,1391.5,2542.8,960.03,16.508
454,4,1603.2,2713.3,1263.3,29.478
455,4,1017.9,1579.2,632.13,1.0239
456,4,1581.8,2940.5,1076.9,23.63
457,4,1683.4,3080.1,1066.9,2.2243
458,4,1092.6,1686.7,879.43,2.6233
459,4,1485.8,2682.1,1025.4,9.6854
460,4,1734.1,3173.0,1160.6,9.9779
461,4,1294.3,2354.9,846.07,6.5426
462,4,1335.6,2404.3,786.8,5.4678
463,4,679.74,755.27,386.3,2.0531
464,4,999.5,1380.5,445.22,1.07
465,4,830.41,1032.3,530.01,3.4761
466,4,782.93,957.68,489.74,3.3632
467,4,1000.7,1612.9,483.61,3.5937
468,4,1455.7,2535.8,1044.9,5.9714
469,4,1262.3,2192.0,849.14,2.6761
470,4,1279.7,2310.3,783.31,3.7277
471,4,1312.6,2398.2,822.8,5.3252
472,4,1219.6,2294.5,701.39,2.4346
473,4,1173.9,1972.9,784.74,4.4579
474,4,1277.3,2350.0,783.26,4.5146
475,4,1080.1,1964.4,645.36,1.685
476,4,1284.9,2356.3,807.21,6.8126
477,4,825.88,1206.4,506.13,1.9591
478,4,755.62,1070.8,418.42,0.66686
479,4,824.16,1148.5,548.04,2.2121
480,4,937.99,1743.8,300.26,0.66587
481,4,1158.4,1997.3,675.09,2.0046
482,4,1403.6,2439.5,980.99,5.2909
483,4,860.74,1372.3,552.37,4.0069
484,4,994.98,1691.8,625.14,3.1068
485,4,1507.4,2654.4,1028.1,6.3726
486,4,1311.7,2346.3,842.93,4.7275
487,4,893.13,1467.1,558.16,2.7154
488,4,1295.4,2289.5,794.9,4.3056
489,4,2366.0,4095.1,1857.7,5.1816
490,4,2033.6,3764.5,1673.8,2.9416
491,4,2061.7,3804.4,1685.7,5.2234
492,4,1808.6,2903.9,1495.3,7.0151
493,4,1603.3,2665.3,1202.2,9.7721
494,4,1349.4,2732.3,735.23,1.7391
495,4,1771.3,3272.0,1392.3,1.7832
496,4,1849.2,3407.9,1330.2,7.3157
497,4,1433.1,2591.6,922.92,4.0608
498,4,1863.1,3565.4,1345.4,3.5861
499,4,1492.3,3152.1,878.35,1.6385
