,set,spectral_centroid,rolloff,zecr,flux
204,2,123.82,319.76,173.39,2.9847
205,2,113.33,277.1,103.42,1.733
206,2,202.89,572.86,172.88,2.3318
207,2,209.33,420.14,171.65,5.043
208,2,203.48,472.76,125.61,2.3885
209,2,189.01,613.02,108.31,2.2251
210,2,242.81,480.72,225.35,3.0255
211,2,361.81,648.58,426.02,1.8505
212,2,135.76,353.75,71.36,1.6901
213,2,162.16,324.94,173.44,1.8823
214,2,369.34,769.71,310.16,1.7671
215,2,265.54,599.8,246.78,2.7815
216,2,137.51,316.94,126.02,1.4227
217,2,425.27,1071.2,242.74,1.1838
218,2,165.81,356.99,188.94,2.4317
219,2,188.06,377.98,193.0,2.1917
220,2,259.42,600.16,200.96,2.3647
221,2,152.54,373.17,115.6,1.5819
222,2,146.88,315.23,139.99,1.9062
223,2,262.68,619.63,185.87,1.0529
224,2,369.25,684.42,338.91,1.5054
225,2,304.82,613.83,229.85,2.1449
226,2,150.8,331.44,120.18,1.3833
227,2,156.23,269.48,159.36,1.9404
228,2,108.01,172.85,122.37,2.0379
229,2,92.706,229.09,102.11,2.8242
230,2,236.07,841.2,74.922,1.6342
231,2,310.76,588.39,255.99,2.0441
232,2,222.83,468.87,155.66,1.7235
233,2,210.36,217.22,333.3,3.7051
234,2,106.01,377.16,155.44,3.1823
235,2,152.9,305.53,140.83,0.67755
236,2,372.09,718.29,433.53,2.0081
237,2,189.88,509.47,163.81,1.9519
238,2,262.1,555.89,237.57,1.6854
239,2,210.9,366.05,203.41,2.0222
240,2,141.73,345.72,117.64,1.4321
241,2,201.54,393.99,227.4,1.7789
242,2,135.3,302.26,116.57,0.91913
243,2,110.25,251.13,113.34,2.277
244,2,316.83,619.31,235.42,2.878
245,2,147.41,348.01,119.36,1.9377
246,2,169.31,164.5,246.24,1.7289
247,2,157.33,332.39,176.14,1.3014
248,2,240.63,572.0,131.47,2.5703
249,2,157.58,300.41,141.35,1.2381
250,2,124.98,317.33,120.81,2.3604
251,2,238.72,488.82,186.78,1.6537
252,2,175.59,445.11,121.99,1.6743
253,2,165.3,327.14,179.65,1.5383
254,2,172.34,457.16,111.93,1.5756
255,2,133.71,314.14,120.71,1.131
256,2,228.81,443.74,252.59,3.611
257,2,275.47,717.59,254.36,6.3572
258,2,147.33,379.74,161.83,2.9743
259,2,315.87,959.4,167.52,5.0226
260,2,303.99,741.31,182.5,3.3202
261,2,204.33,518.15,137.28,3.9592
262,2,92.367,191.96,113.46,1.6773
263,2,235.72,640.68,127.96,1.8018
264,2,120.46,288.51,114.17,2.0988
265,2,157.94,302.79,118.76,2.9735
266,2,153.66,336.56,172.51,3.0258
267,2,157.76,352.78,94.13,1.245
268,2,125.54,287.14,118.7,1.1107
269,2,145.81,327.43,156.18,3.0719
270,2,204.88,443.71,223.65,3.4698
271,2,320.74,752.72,207.73,6.6772
272,2,119.43,233.54,121.03,3.7635
273,2,141.36,257.77,148.39,2.6038
274,2,317.2,672.2,275.7,6.593
275,2,168.65,292.98,223.01,3.8947
276,2,309.29,638.93,267.45,2.7568
277,2,124.89,294.79,126.53,2.2529
278,2,362.26,758.85,326.7,4.7787
279,2,221.41,500.44,133.2,2.5274
280,2,147.11,257.06,182.16,2.1827
281,2,169.06,328.19,166.79,1.9599
282,2,129.21,213.97,183.67,2.28
283,2,167.2,371.48,120.61,3.5197
284,2,143.53,256.97,148.88,5.9449
285,2,101.18,185.72,153.07,2.5198
286,2,174.97,376.57,140.9,5.2803
287,2,152.29,336.28,164.42,4.301
288,2,121.6,312.29,93.562,3.3776
289,2,206.28,461.51,123.51,4.1809
290,2,104.6,226.81,146.09,2.82
291,2,162.79,311.07,149.04,3.6955
292,2,116.44,204.89,160.61,1.6598
293,2,127.8,309.94,127.69,1.678
294,2,105.59,243.39,83.716,5.2772
295,2,160.2,245.33,209.77,2.6073
296,2,139.84,209.2,229.25,6.0103
297,2,238.89,480.3,228.99,4.7428
298,2,121.34,276.1,99.55,3.6884
299,2,281.45,548.37,320.23,5.1613
300,3,236.49,545.47,260.05,11.386
301,3,221.89,563.63,130.66,10.536
302,3,145.77,340.45,175.02,2.8446
303,3,145.94,355.23,88.769,4.1791
304,3,176.16,534.64,100.84,2.7243
305,3,175.88,326.59,86.626,5.9631
306,3,166.76,326.8,158.53,3.669
307,3,172.21,402.34,128.42,7.2228
308,3,94.876,282.95,89.621,5.1977
309,3,48.086,137.34,62.069,3.7127
310,3,132.17,342.52,107.89,1.3988
311,3,231.69,544.65,161.51,2.0877
312,3,249.72,503.05,191.97,1.3741
313,3,194.48,498.91,108.14,1.7155
314,3,350.75,719.16,312.47,2.5553
315,3,259.61,564.39,227.8,1.5937
316,3,130.29,282.43,126.55,3.0417
317,3,125.13,205.56,127.49,5.0765
318,3,185.66,436.86,157.43,1.9363
319,3,166.32,227.74,274.02,3.8222
320,3,257.91,357.93,334.82,6.459
321,3,182.1,278.07,256.53,4.3172
322,3,166.9,351.87,183.37,2.9679
323,3,464.39,1027.3,373.94,6.614
324,3,163.33,307.43,292.93,3.8451
325,3,170.39,304.03,216.54,4.5348
326,3,138.58,225.68,173.35,0.90841
327,3,323.07,741.02,284.67,2.6862
328,3,236.4,469.47,195.86,1.7956
329,3,201.29,301.84,257.58,2.3313
330,3,170.48,211.72,198.17,1.1437
331,3,272.82,563.0,232.16,5.3961
332,3,134.16,333.37,89.297,1.9737
333,3,91.639,310.26,147.75,2.7869
334,3,81.254,225.83,87.003,2.3193
335,3,111.93,306.61,62.403,1.66
336,3,183.54,424.76,191.28,1.8011
337,3,140.94,388.03,155.12,1.3524
338,3,253.2,467.31,347.7,3.5884
339,3,154.59,454.24,161.4,3.7831
340,3,115.51,231.87,238.64,2.6871
341,3,146.25,310.35,194.6,2.6481
342,3,185.46,362.7,243.52,3.0585
343,3,208.81,434.27,217.11,3.7807
344,3,201.77,606.91,122.25,2.3812
345,3,131.99,262.38,128.01,2.266
346,3,296.63,729.42,225.89,5.3085
347,3,184.59,348.28,257.72,3.2686
348,3,98.083,147.92,123.86,0.93031
349,3,840.64,2087.5,451.05,7.7018
350,3,326.37,814.44,183.93,2.8997
351,3,216.52,441.12,258.96,2.3407
352,3,345.42,839.28,358.51,5.1785
353,3,127.41,253.44,167.03,2.9765
354,3,315.2,763.21,330.25,1.7819
355,3,66.863,211.22,71.289,2.9036
356,3,147.66,309.93,263.1,2.0666
357,3,141.88,169.57,244.3,1.3925
358,3,259.19,620.18,189.66,1.1353
359,3,244.96,688.53,186.99,0.69905
360,3,187.21,481.42,152.73,2.1146
361,3,330.0,855.81,237.56,1.2423
362,3,160.95,386.11,143.04,0.81611
363,3,266.69,604.33,164.39,0.71083
364,3,103.64,350.91,131.71,3.0043
365,3,128.09,243.39,151.89,2.2944
366,3,264.2,522.94,304.7,3.2537
367,3,161.21,281.31,216.57,2.7522
368,3,170.59,295.76,218.8,2.8435
369,3,406.88,771.2,387.26,1.6684
370,3,143.54,259.44,179.97,2.3061
371,3,130.86,288.74,118.46,4.0226
372,3,225.81,444.04,243.18,2.5122
373,3,118.63,238.18,129.91,2.2087
374,3,178.96,396.07,122.45,3.9642
375,3,191.46,388.35,206.54,2.0985
376,3,223.57,455.3,213.73,1.6964
377,3,138.61,270.61,149.29,2.5794
378,3,160.67,370.77,147.99,2.2211
379,3,120.08,224.98,134.08,1.2237
380,3,110.65,249.15,127.42,1.8118
381,3,304.12,438.48,334.19,2.3026
382,3,171.18,217.95,295.6,1.8115
383,3,103.45,256.61,77.407,0.98027
384,3,155.24,286.33,183.41,1.4752
385,3,236.16,443.51,216.3,2.7759
386,3,175.76,283.14,287.66,7.3341
387,3,66.888,238.2,81.333,1.896
388,3,159.2,251.96,189.6,2.3603
389,3,143.46,237.87,139.42,1.8125
390,3,218.62,336.22,193.04,4.1016
391,3,133.98,199.46,172.72,1.7493
392,3,92.802,205.14,82.485,1.2864
393,3,133.2,312.26,108.27,2.1339
394,3,84.663,166.22,209.22,1.312
395,3,225.73,447.02,187.55,2.9914
396,3,155.8,333.95,166.13,3.369
397,3,199.15,329.82,251.04,2.4307
398,3,215.54,500.84,182.35,4.4897
399,3,353.17,758.5,295.8,2.4317
400,4,88.547,260.09,114.24,1.5565
401,4,208.55,621.34,147.89,1.9176
402,4,122.08,268.1,98.58,2.3832
403,4,106.92,306.29,53.472,1.158
404,4,260.85,593.72,231.3,2.724
405,4,589.07,1151.5,465.4,4.831
406,4,311.74,664.52,265.01,6.9762
407,4,356.7,686.62,264.73,4.5967
408,4,45.116,107.89,51.791,1.125
409,4,237.13,668.86,135.07,3.5723
410,4,220.7,654.17,141.26,4.3942
411,4,109.15,260.83,107.04,1.535
412,4,250.54,427.71,306.64,2.523
413,4,162.78,422.21,164.85,1.4462
414,4,141.74,394.19,138.79,1.7743
415,4,163.84,279.6,210.99,2.3126
416,4,129.51,288.31,170.24,3.2038
417,4,171.56,387.01,131.77,1.5363
418,4,188.31,578.79,194.99,2.5361
419,4,262.56,554.22,269.96,2.5094
420,4,124.04,266.39,165.2,4.1108
421,4,234.43,549.3,257.18,3.3408
422,4,226.84,563.82,256.33,3.4301
423,4,162.15,345.86,174.18,3.7954
424,4,185.52,524.38,170.62,2.1813
425,4,147.01,283.44,182.25,2.253
426,4,147.69,467.07,155.79,2.647
427,4,251.51,426.14,326.78,1.838
428,4,147.71,355.39,166.8,2.8246
429,4,206.82,541.14,149.78,1.9511
430,4,226.45,735.09,101.22,1.6445
431,4,161.23,544.47,101.06,4.5253
432,4,253.64,654.12,156.29,2.7996
433,4,245.55,810.79,114.7,2.314
434,4,145.7,523.63,90.383,3.2552
435,4,180.99,640.02,73.119,2.5073
436,4,145.17,416.42,62.316,2.9921
437,4,165.01,449.31,125.58,1.1256
438,4,184.43,548.88,113.96,6.5965
439,4,234.72,627.33,111.24,2.4014
440,4,138.61,198.95,206.29,1.2592
441,4,162.73,355.57,98.339,1.0545
442,4,230.93,346.09,281.97,2.5816
443,4,109.1,344.72,98.021,1.2629
444,4,133.05,341.15,139.97,1.4167
445,4,110.92,169.74,98.689,1.5481
446,4,93.36,233.11,72.842,1.8777
447,4,72.74,284.55,162.49,2.3238
448,4,96.493,153.99,136.74,1.1901
449,4,165.36,544.64,111.2,2.2928
450,4,138.01,339.64,151.88,2.9765
451,4,169.51,407.25,121.5,1.2361
452,4,191.19,384.03,260.6,2.5331
453,4,117.63,224.48,206.08,2.8032
454,4,149.19,255.13,169.08,1.9441
455,4,129.66,185.77,269.68,2.5186
456,4,196.43,464.11,205.14,3.5303
457,4,211.02,431.47,185.12,2.3698
458,4,287.16,607.51,214.27,3.0157
459,4,196.66,322.45,378.07,1.7774
460,4,184.37,269.19,247.29,2.3244
461,4,75.499,123.4,138.13,1.2997
462,4,223.63,295.32,261.89,0.80888
463,4,142.94,192.69,173.69,2.166
464,4,42.445,89.991,89.017,0.93342
465,4,186.21,219.98,190.38,1.8273
466,4,105.28,194.63,132.28,1.0531
467,4,151.53,275.29,159.99,0.88626
468,4,88.373,134.8,146.81,1.2767
469,4,196.65,352.11,225.02,1.5702
470,4,176.36,354.98,149.88,1.8259
471,4,83.68,111.52,161.48,1.4798
472,4,190.74,214.07,242.39,1.0207
473,4,79.815,180.17,92.699,2.9088
474,4,113.6,299.81,159.01,3.7919
475,4,217.43,366.95,254.15,4.3063
476,4,72.061,201.78,138.06,2.1964
477,4,69.525,220.12,80.441,3.2136
478,4,42.871,145.25,44.729,1.6987
479,4,102.66,245.73,106.67,2.4287
480,4,104.18,203.52,119.62,2.8579
481,4,128.85,364.29,108.28,11.223
482,4,64.9,183.65,54.999,2.5532
483,4,40.731,113.7,80.988,2.733
484,4,66.981,154.02,62.36,2.853
485,4,296.44,715.6,226.31,2.2845
486,4,285.22,561.25,221.27,2.5051
487,4,155.02,369.9,112.33,2.1068
488,4,96.5,230.09,48.974,3.6794
489,4,156.7,411.0,102.53,1.6136
490,4,265.58,588.98,198.66,1.6945
491,4,145.41,314.78,120.25,2.9102
492,4,199.44,469.74,147.57,1.9466
493,4,38.645,124.57,41.06,1.9296
494,4,475.28,1115.2,378.25,2.2834
495,4,182.57,451.41,129.0,2.3629
496,4,153.61,355.45,163.13,3.4393
497,4,345.28,865.53,160.83,1.9789
498,4,164.14,300.71,221.02,2.8355
499,4,195.22,430.01,234.86,6.4423
