,set,spectral_centroid,rolloff,zecr,flux
83,0,2237.4,5225.9,932.76,22.142
84,0,2784.7,6019.1,1535.7,24.848
85,0,2248.9,4515.5,1337.1,31.942
86,0,3235.4,7241.9,2030.4,23.622
87,0,3204.6,7353.5,1621.4,29.535
88,0,3095.8,6692.4,1864.6,40.209
89,0,3054.7,6568.2,1810.1,38.81
90,0,3224.9,7367.9,1633.1,30.084
91,0,3382.8,7477.6,1832.8,43.855
92,0,2966.2,6360.1,1572.3,38.17
93,0,3037.0,6883.4,1468.2,37.198
94,0,2516.3,5464.0,1406.4,30.97
95,0,2707.0,6582.0,1143.8,48.37
96,0,2692.5,6069.0,1177.1,34.346
97,0,3011.5,6774.0,1500.9,24.395
98,0,3343.7,7197.2,2008.6,37.549
99,0,2467.6,6064.6,1049.4,20.61
100,1,1418.8,2552.4,833.8,7.3133
101,1,1222.6,2232.9,652.96,3.4877
102,1,1057.8,1823.7,628.38,7.7888
103,1,815.96,1352.4,480.73,8.4222
104,1,948.39,1513.6,515.95,6.7679
105,1,1207.5,2231.3,637.62,11.312
106,1,1158.1,2222.8,525.87,9.8603
107,1,1138.0,1747.3,736.89,6.361
108,1,1209.9,2399.5,529.09,13.926
109,1,713.68,1004.3,342.7,6.7587
110,1,847.09,1509.9,363.05,5.7667
111,1,1719.2,3632.8,834.72,8.2732
112,1,1578.5,3357.5,704.76,5.0813
113,1,1701.2,4019.1,666.85,7.9467
114,1,1104.2,1834.6,668.24,2.5783
115,1,1701.0,3570.2,809.92,8.4924
116,1,1388.0,2527.0,766.26,5.0475
117,1,1887.9,4163.8,910.04,6.9509
118,1,1892.1,3965.4,958.17,6.9606
119,1,1276.3,2419.2,606.43,5.0375
120,1,1056.4,2123.5,364.56,2.5108
121,1,2867.4,5786.2,1984.8,7.7172
122,1,1318.9,2512.2,559.89,3.3082
123,1,1908.3,4070.8,890.42,9.0162
124,1,1939.3,4113.9,1016.4,7.9099
125,1,1617.9,3479.3,711.79,7.2648
126,1,1345.2,2493.2,716.57,1.1455
127,1,1676.1,3753.0,688.19,5.3586
128,1,1768.6,3806.2,818.64,5.7188
129,1,2154.1,4490.9,1108.2,4.7886
130,1,1613.4,3229.8,941.77,2.3194
131,1,1682.1,3524.9,795.31,5.9455
132,1,1431.0,2875.7,662.28,4.7393
133,1,1082.5,2118.7,461.67,7.1476
134,1,1657.4,3324.5,866.78,17.143
135,1,830.93,1487.8,413.71,10.328
136,1,1419.8,2478.6,1076.9,12.514
137,1,1160.6,2113.6,566.17,10.467
138,1,1436.8,2867.7,736.27,10.188
139,1,1235.7,2447.7,837.34,10.151
140,1,1239.3,2505.4,606.35,14.765
141,1,1520.1,2864.1,1072.3,9.8977
142,1,1255.2,2439.1,668.1,11.81
143,1,1653.1,3187.7,950.48,11.022
144,1,942.62,1648.7,541.19,8.388
145,1,911.57,1633.6,473.36,11.63
146,1,1240.5,2478.6,638.63,13.003
147,1,1845.3,3898.0,984.54,7.1743
148,1,1645.2,3400.8,879.87,7.0303
149,1,1792.9,3813.8,703.64,16.771
150,1,2347.4,5445.8,910.94,27.014
151,1,1092.0,2137.1,462.72,7.148
152,1,2114.2,4826.8,848.89,19.794
153,1,1684.0,3372.7,866.28,17.149
154,1,1563.9,3127.5,715.19,18.199
155,1,841.18,1497.3,413.87,10.328
156,1,2862.5,6621.9,1268.5,29.691
157,1,1299.1,2343.5,726.87,6.0744
158,1,1473.3,2531.4,1078.1,12.515
159,1,1219.6,2360.8,403.28,18.136
160,1,1270.5,2280.1,576.28,10.475
161,1,2289.4,5007.6,1024.2,30.02
162,1,1578.1,3086.8,747.91,10.196
163,1,2401.9,5267.2,1099.3,25.315
164,1,1472.2,3054.2,604.68,28.721
165,1,1247.8,2464.0,836.83,10.151
166,1,1489.0,2698.8,970.89,18.821
167,1,1259.6,2536.5,607.86,14.767
168,1,1275.8,2468.9,668.37,11.811
169,1,1875.6,3577.3,973.68,11.049
170,1,1015.1,1740.2,545.27,8.392
171,1,925.99,1647.6,472.84,11.631
172,1,1266.7,2519.8,639.61,13.003
173,1,2821.8,6064.4,1432.3,16.413
174,1,2256.0,4776.1,1059.3,10.242
175,1,2729.7,5750.2,1396.8,15.615
176,1,1589.6,2958.1,754.36,9.413
177,1,2647.1,5463.9,1439.1,16.337
178,1,2343.0,4836.7,1073.8,10.867
179,1,2461.7,5113.5,1171.5,10.34
180,1,2869.0,5846.4,1515.9,12.104
181,1,2745.0,6656.9,1109.9,6.5857
182,1,3523.9,7659.2,2187.0,7.8178
183,1,3175.3,6845.0,1609.4,11.708
184,1,2669.2,5720.3,1299.8,6.6914
185,1,2687.5,5242.3,1620.3,10.063
186,1,3868.5,7924.4,2876.6,6.9173
187,1,1743.2,3903.3,488.01,5.1404
188,1,2141.9,5008.7,747.73,8.4755
189,1,1641.0,3340.0,723.85,3.6064
190,1,1673.3,3570.1,594.84,6.8555
191,1,2832.2,5549.6,1792.7,3.2132
192,1,2098.7,4433.6,937.15,4.1297
193,1,1996.0,4305.0,906.34,6.1813
194,1,982.51,1741.9,449.79,3.3116
195,1,1681.5,3740.1,678.88,6.8404
196,1,1665.9,3438.4,818.62,4.5148
197,1,1060.3,1874.4,434.29,1.6605
198,1,1754.5,3981.6,673.81,6.8868
199,1,1350.3,2906.8,483.93,3.8648
200,2,2522.7,5600.0,1197.4,31.204
201,2,2762.6,5914.0,1397.0,32.632
202,2,2055.7,4573.0,795.92,15.931
203,2,2005.7,4101.3,1148.7,28.831
204,2,2740.6,5920.5,1363.5,28.838
205,2,2727.5,5782.3,1500.7,29.583
206,2,2658.8,5679.7,1428.2,30.358
207,2,2674.3,5973.6,1257.5,29.835
208,2,2280.0,5034.5,1141.6,33.651
209,2,3024.9,6629.5,1718.1,39.04
210,2,1676.2,3323.4,844.67,8.9333
211,2,2477.5,5220.0,1212.5,7.9998
212,2,1523.1,3040.4,704.42,15.661
213,2,2635.6,5617.5,1411.0,12.97
214,2,2737.1,5992.1,1369.1,14.873
215,2,1836.9,3864.7,1029.9,16.723
216,2,1277.1,2467.8,665.32,10.016
217,2,1447.1,2840.1,725.91,13.39
218,2,1944.4,3747.6,1057.3,14.092
219,2,1055.9,1914.9,554.57,8.1399
220,2,2111.1,4612.6,948.54,14.987
221,2,998.09,1832.2,514.2,14.365
222,2,1624.5,3230.6,746.94,11.608
223,2,1238.8,2187.3,389.66,3.2363
224,2,1533.5,2948.9,872.1,10.321
225,2,1401.6,2762.8,621.86,10.693
226,2,1162.9,2213.8,605.1,12.72
227,2,1888.1,3691.5,1052.5,18.599
228,2,1379.8,2679.4,658.28,12.406
229,2,1145.3,2075.7,600.24,15.776
230,2,1176.2,2198.4,472.35,7.8056
231,2,1884.2,3761.2,1067.7,12.322
232,2,1654.6,3587.6,740.62,6.792
233,2,2302.7,4586.4,1400.6,15.367
234,2,2355.0,4880.3,1328.4,12.024
235,2,2127.9,4180.1,1137.1,16.121
236,2,1681.3,3264.2,959.15,3.2178
237,2,1874.1,3776.1,940.68,10.78
238,2,2649.5,5789.7,1336.2,14.112
239,2,3486.1,7097.6,2331.2,17.418
240,2,2275.7,4646.6,1157.0,18.783
241,2,2369.1,5138.9,1044.1,17.983
242,2,2267.5,5012.3,973.06,19.683
243,2,2364.9,4656.7,1479.9,15.783
244,2,1554.1,2896.8,734.56,14.797
245,2,2587.4,5213.5,1469.1,23.14
246,2,1989.0,3653.8,1304.2,15.654
247,2,1655.1,3282.1,1030.6,11.491
248,2,1756.1,3683.2,697.37,15.266
249,2,1461.2,2685.7,823.68,19.09
250,2,1649.4,3497.0,872.0,16.674
251,2,1399.2,2807.3,652.66,8.9535
252,2,1021.7,1979.3,392.13,8.95
253,2,2176.7,4735.9,1226.2,22.27
254,2,1507.8,3469.7,654.39,14.614
255,2,1745.1,3756.1,895.23,22.694
256,2,1362.4,2929.3,605.78,17.071
257,2,1578.1,3418.5,833.64,17.549
258,2,1668.2,3734.9,826.53,26.278
259,2,1376.5,3018.4,597.19,19.16
260,2,1236.4,2605.2,471.34,19.627
261,2,1276.4,2661.0,536.77,15.045
262,2,2011.5,4359.7,1132.9,20.634
263,2,1422.9,3063.6,631.96,17.866
264,2,1333.9,2672.0,648.19,8.4053
265,2,853.44,1476.0,425.27,10.54
266,2,1632.2,3014.8,1115.9,20.324
267,2,791.42,1229.8,381.39,6.6179
268,2,1061.6,1991.3,548.83,10.658
269,2,1239.7,2536.1,662.16,12.496
270,2,1774.7,3641.9,1034.2,20.475
271,2,1228.0,2341.1,667.98,15.89
272,2,1614.7,3247.9,913.91,24.661
273,2,1484.2,3065.9,783.74,16.074
274,2,1468.7,2954.9,827.02,12.376
275,2,2071.3,4518.0,1277.6,28.988
276,2,1181.8,2255.6,692.46,15.375
277,2,1444.7,2729.6,960.45,18.707
278,2,1090.0,2056.3,572.85,6.0806
279,2,932.03,1619.2,501.92,16.315
280,2,1888.9,4074.2,1002.7,24.229
281,2,1993.0,4168.0,1120.2,27.461
282,2,2139.0,4546.7,1193.8,27.736
283,2,1322.6,2642.2,667.33,17.592
284,2,1833.0,3743.3,1052.6,26.611
285,2,1421.0,2878.6,740.84,16.43
286,2,1702.9,3610.2,848.89,21.089
287,2,1495.7,2939.9,833.77,13.953
288,2,1497.5,3206.9,726.54,22.807
289,2,1226.0,2354.6,586.12,13.804
290,2,1811.7,3635.2,1083.9,22.258
291,2,1456.6,2986.2,715.53,12.056
292,2,2172.9,4524.8,1343.1,28.977
293,2,1453.6,2829.5,759.95,8.7402
294,2,1327.3,2727.1,691.48,29.669
295,2,1452.9,2923.3,761.41,20.02
296,2,1637.8,3204.4,1076.6,31.7
297,2,1408.1,2864.0,732.06,17.78
298,2,1324.7,2683.7,679.8,19.059
299,2,2062.6,4284.6,1228.6,33.654
300,3,1893.2,4006.1,1016.5,18.545
301,3,1424.6,2941.7,601.88,24.793
302,3,1734.2,3619.6,850.67,21.651
303,3,1260.7,2562.1,471.57,21.613
304,3,1231.3,2575.4,446.79,30.911
305,3,1471.3,2705.5,851.39,31.564
306,3,1574.5,3031.2,981.54,23.046
307,3,1214.2,2437.4,527.11,24.099
308,3,1644.1,3159.8,931.5,42.625
309,3,1051.6,1989.8,466.03,17.407
310,3,1739.1,3834.9,796.48,26.547
311,3,1396.6,3011.5,575.21,19.377
312,3,1691.7,3571.2,760.7,12.645
313,3,1452.2,3293.7,508.2,22.479
314,3,1736.5,3575.9,876.91,8.5584
315,3,2100.6,4110.9,1252.2,12.647
316,3,2393.1,4883.4,1566.5,35.102
317,3,2232.2,4385.2,1555.6,28.269
318,3,2140.3,4463.7,1260.0,27.176
319,3,2241.4,4554.5,1426.9,19.702
320,3,2061.8,4162.2,1277.3,25.908
321,3,2057.5,4026.0,1319.4,28.324
322,3,2265.7,4431.7,1511.8,32.153
323,3,2088.4,4432.6,1215.0,18.82
324,3,2237.7,4318.5,1543.0,26.103
325,3,2438.7,4645.9,1725.9,26.566
326,3,2156.8,4378.4,1352.2,26.096
327,3,2467.0,5050.4,1443.0,12.061
328,3,1930.8,3855.2,1121.0,21.114
329,3,2298.7,4842.3,1243.6,29.79
330,3,2620.4,5768.7,1270.7,13.894
331,3,2433.8,4879.1,1449.4,21.189
332,3,2234.2,4448.3,1281.2,34.88
333,3,1553.4,3122.9,819.05,17.667
334,3,2641.9,5483.8,1499.4,31.898
335,3,1724.3,3825.4,625.68,20.256
336,3,2688.4,5569.3,1641.3,34.448
337,3,2477.1,4777.2,1604.3,20.165
338,3,2668.5,5511.8,1549.2,35.83
339,3,2433.1,4979.7,1334.2,23.095
340,3,2871.3,5936.0,1603.6,22.852
341,3,2712.9,5411.6,1663.2,26.184
342,3,2614.7,5588.3,1500.7,21.176
343,3,2579.1,5079.8,1555.0,23.635
344,3,1501.9,3003.9,758.03,18.642
345,3,1489.7,3108.0,870.82,15.18
346,3,2306.6,4668.0,1324.5,19.049
347,3,2935.5,5831.9,1715.2,25.244
348,3,1551.7,3002.8,929.01,22.896
349,3,1986.9,4236.6,1028.6,18.033
350,3,1550.0,3237.2,599.02,20.71
351,3,2705.3,6100.8,1309.9,25.635
352,3,1860.5,3815.2,964.15,16.662
353,3,3141.8,6660.4,2080.8,32.362
354,3,2346.3,4807.3,1463.0,8.6472
355,3,1553.9,3081.5,715.11,26.523
356,3,3077.6,6430.7,1971.0,33.445
357,3,3243.1,7263.9,1953.4,20.957
358,3,2182.3,4771.6,1066.5,12.02
359,3,2190.9,4892.1,964.86,7.747
360,3,2615.6,5685.6,1481.6,18.183
361,3,1874.3,3949.1,753.58,11.754
362,3,2737.0,6570.7,1167.5,8.9092
363,3,1476.9,2820.9,626.25,5.3517
364,3,2085.9,4434.3,1191.0,17.312
365,3,2168.7,4485.4,1414.1,18.67
366,3,2057.2,4223.8,1200.1,6.7348
367,3,2286.0,4972.3,1281.0,17.247
368,3,2311.1,5086.2,1300.3,14.549
369,3,2381.1,4997.3,1499.2,7.1154
370,3,2331.1,4781.4,1529.4,8.1026
371,3,1926.9,4307.0,1000.6,30.88
372,3,1803.4,3958.7,922.72,26.059
373,3,2113.4,4624.2,1206.1,31.154
374,3,1976.2,4521.8,993.94,24.998
375,3,2200.1,4820.3,1247.4,23.164
376,3,1537.7,3225.1,787.19,21.658
377,3,2077.3,4687.3,1176.2,23.531
378,3,1711.4,3760.7,790.96,20.182
379,3,2052.2,4278.4,1208.7,19.975
380,3,2464.9,5126.7,1651.3,17.828
381,3,2414.4,4886.5,1492.2,14.543
382,3,2853.2,5760.9,2044.1,16.764
383,3,1964.5,4371.1,1018.1,16.892
384,3,2441.9,5113.7,1526.8,17.583
385,3,2066.2,4172.5,1318.9,8.1076
386,3,2364.7,4558.4,1598.3,12.974
387,3,2226.0,4548.5,1419.7,28.085
388,3,2499.2,4765.7,1774.6,14.937
389,3,1507.9,3061.1,808.01,14.71
390,3,2337.4,4985.2,1335.3,21.86
391,3,2320.1,4493.3,1634.1,18.388
392,3,2385.2,4548.3,1664.9,18.919
393,3,1805.6,3524.5,1078.2,15.231
394,3,2436.8,4704.5,1583.0,14.545
395,3,1865.4,3962.0,991.48,12.187
396,3,1901.2,3890.6,1090.4,12.609
397,3,2033.1,3950.1,1373.6,14.224
398,3,1303.3,2720.8,534.13,12.25
399,3,1509.9,3005.4,854.05,6.5276
400,4,1703.6,3559.3,921.14,20.064
401,4,1447.2,3188.9,629.76,14.296
402,4,1487.9,2831.4,843.15,28.126
403,4,999.18,1911.4,369.66,14.262
404,4,1729.0,3314.1,1123.3,14.661
405,4,1719.3,3241.2,1047.5,14.743
406,4,1365.9,2565.5,824.42,18.424
407,4,1357.5,2687.5,676.15,19.053
408,4,1613.5,3559.6,701.18,20.229
409,4,1698.9,3653.3,858.98,10.048
410,4,1269.3,2353.7,683.42,15.826
411,4,1201.7,2404.1,475.4,6.3963
412,4,1271.0,2498.8,730.33,15.67
413,4,1274.5,2557.2,579.15,14.758
414,4,1107.2,2079.2,497.5,9.154
415,4,1338.0,2666.6,694.94,12.131
416,4,1383.3,2772.8,681.17,12.32
417,4,1029.3,1945.0,525.22,13.958
418,4,1434.9,3096.9,641.12,9.5348
419,4,1142.5,2042.1,647.79,13.707
420,4,1353.1,2804.2,592.91,12.713
421,4,989.02,1668.8,522.69,14.139
422,4,1087.4,1965.6,645.29,15.988
423,4,1137.1,2297.0,571.13,13.681
424,4,1030.0,2023.2,498.56,9.8569
425,4,1071.3,2083.9,571.04,12.24
426,4,1120.1,2155.0,577.78,8.9663
427,4,1306.5,2591.1,806.77,11.93
428,4,1055.1,2090.0,507.53,11.415
429,4,1472.2,3040.9,579.54,12.586
430,4,1224.1,2429.0,435.72,18.626
431,4,1205.7,2315.3,470.61,15.328
432,4,1201.7,2304.6,437.84,8.9409
433,4,1260.0,2563.3,460.92,14.311
434,4,1390.5,2989.0,507.47,14.372
435,4,1350.9,2842.9,493.67,22.327
436,4,1148.5,2108.6,412.07,20.303
437,4,1154.1,2133.4,540.7,6.9817
438,4,1367.4,2847.8,489.16,20.382
439,4,1033.9,1835.9,384.05,7.0436
440,4,2154.1,4859.9,1085.8,23.808
441,4,2261.3,5156.5,1132.7,20.637
442,4,2127.1,4851.5,1051.0,16.996
443,4,2027.0,4728.5,946.52,21.239
444,4,2140.4,4968.6,1002.7,21.901
445,4,1667.1,4239.7,544.32,25.339
446,4,1770.4,4368.8,643.41,15.737
447,4,1867.2,4516.1,849.83,15.888
448,4,2022.9,4423.8,1086.6,20.239
449,4,1192.6,2578.5,434.44,11.739
450,4,1848.4,3931.4,947.34,30.312
451,4,1883.6,3811.2,1157.0,33.46
452,4,1353.0,2800.2,747.94,13.668
453,4,2085.7,4080.9,1460.5,27.85
454,4,1949.1,3901.2,1136.9,36.298
455,4,1961.4,3889.9,1209.4,26.148
456,4,1692.2,3622.8,858.7,18.564
457,4,1799.9,3645.0,1010.3,28.878
458,4,1949.0,4027.3,1151.1,24.934
459,4,2167.1,4238.8,1540.2,28.067
460,4,1875.0,3806.3,1070.5,34.355
461,4,2433.4,4944.1,1851.1,25.578
462,4,2138.7,4509.4,1275.7,14.86
463,4,2707.2,5563.1,1698.2,14.232
464,4,2466.5,5026.4,1615.9,18.856
465,4,2650.0,5429.7,1586.1,14.163
466,4,2211.4,4716.4,1336.9,18.052
467,4,2134.0,4548.3,1238.2,20.477
468,4,2437.2,5121.2,1481.2,16.329
469,4,2276.2,4883.3,1396.7,16.466
470,4,1985.1,4275.8,1083.0,15.31
471,4,2337.1,4928.1,1476.3,18.941
472,4,2421.4,5424.0,1408.2,14.305
473,4,1998.2,4270.6,1110.7,38.985
474,4,2384.6,5469.9,1349.7,30.984
475,4,2113.2,4408.5,1189.5,34.664
476,4,2436.8,5188.1,1491.4,28.926
477,4,2119.5,4423.2,1237.9,42.362
478,4,2270.6,4761.1,1372.2,47.325
479,4,2330.9,5016.5,1368.1,44.611
480,4,1765.5,3543.4,1051.0,35.687
481,4,2054.5,4036.0,1401.5,41.238
482,4,2008.6,4272.9,1161.8,39.323
483,4,2195.1,4741.9,1302.2,44.566
484,4,1976.1,3955.1,1246.9,37.614
485,4,1188.4,2288.9,613.58,18.32
486,4,1149.0,2205.7,525.05,17.015
487,4,1323.8,2689.6,566.73,20.805
488,4,946.38,1845.8,349.6,19.986
489,4,777.73,1314.7,283.4,5.5395
490,4,1435.3,2974.3,620.83,18.832
491,4,939.18,1731.5,410.13,14.289
492,4,888.93,1478.0,364.56,8.4529
493,4,586.77,877.92,237.55,7.5689
494,4,1141.4,2216.5,520.24,16.529
495,4,1295.9,2481.7,626.3,26.698
496,4,1039.4,1721.2,506.73,6.734
497,4,1122.3,2270.9,480.15,26.844
498,4,2270.3,4723.2,1453.7,23.048
499,4,1472.5,2907.8,834.36,16.585
