,set,spectral_centroid,rolloff,zecr,flux
104,1,949.96,1528.2,510.93,6.7478
105,1,1199.8,2225.8,626.21,11.125
106,1,1155.1,2213.4,523.59,9.8168
107,1,1133.1,1746.2,725.21,6.3435
108,1,1204.0,2392.2,519.45,13.758
109,1,719.33,1022.7,343.35,6.7327
110,1,846.41,1511.6,362.49,5.795
111,1,1710.6,3618.4,825.99,8.1648
112,1,1567.3,3340.1,694.16,5.0372
113,1,1687.7,3982.5,658.07,7.8936
114,1,1102.9,1836.7,661.81,2.6206
115,1,1691.5,3554.0,801.4,8.3933
116,1,1378.1,2502.2,758.91,5.0914
117,1,1876.5,4129.8,905.52,6.9489
118,1,1877.3,3937.7,945.53,6.9082
119,1,1271.4,2410.9,602.81,5.0674
120,1,1057.5,2133.0,360.7,2.5306
121,1,2833.0,5717.5,1959.9,7.6887
122,1,1312.3,2500.6,554.75,3.3228
123,1,1878.2,4004.8,870.33,8.9456
124,1,1922.6,4077.1,1004.1,7.8453
125,1,1607.0,3459.4,700.74,7.2406
126,1,1306.4,2431.5,672.9,1.2035
127,1,1662.0,3727.0,675.72,5.2858
128,1,1752.8,3759.9,810.31,5.7195
129,1,2129.0,4438.0,1088.7,4.7568
130,1,1596.1,3189.5,932.8,2.3761
131,1,1667.6,3497.0,783.33,5.8785
132,1,1425.6,2862.2,658.29,4.7325
133,1,1079.7,2113.9,458.16,7.114
134,1,1643.4,3297.2,853.05,16.898
135,1,834.01,1500.6,410.82,10.261
136,1,1417.3,2479.6,1070.6,12.421
137,1,1157.6,2113.3,561.77,10.418
138,1,1429.6,2862.9,725.69,10.062
139,1,1236.4,2450.9,831.71,10.04
140,1,1232.5,2489.1,599.33,14.585
141,1,1516.0,2855.9,1066.9,9.8886
142,1,1253.0,2438.7,663.95,11.731
143,1,1634.6,3145.0,934.03,10.912
144,1,944.32,1657.2,535.84,8.3029
145,1,911.62,1637.9,468.1,11.495
146,1,1234.7,2469.1,628.84,12.901
147,1,1837.3,3881.6,977.57,7.0958
148,1,1632.9,3376.9,866.08,6.9741
149,1,1789.5,3815.9,699.57,16.598
150,1,2320.7,5386.6,893.69,26.613
151,1,1089.0,2131.9,459.18,7.1143
152,1,2101.8,4795.4,842.45,19.545
153,1,1669.6,3344.7,852.63,16.904
154,1,1545.2,3082.7,706.2,18.067
155,1,844.11,1510.2,410.93,10.261
156,1,2834.7,6553.2,1253.3,29.211
157,1,1276.1,2310.6,696.22,6.0458
158,1,1469.8,2531.5,1071.8,12.422
159,1,1214.9,2355.7,400.87,17.933
160,1,1266.1,2277.4,571.65,10.426
161,1,2274.6,4973.1,1018.0,29.693
162,1,1569.3,3079.7,737.26,10.07
163,1,2373.6,5203.6,1081.4,24.93
164,1,1464.9,3034.3,603.36,28.503
165,1,1248.3,2467.1,831.25,10.04
166,1,1474.7,2682.1,955.13,18.739
167,1,1252.4,2519.9,600.92,14.588
168,1,1273.3,2468.1,664.21,11.731
169,1,1847.8,3515.9,955.41,10.935
170,1,1015.9,1747.6,539.92,8.3068
171,1,925.76,1651.6,467.64,11.496
172,1,1260.5,2509.4,629.77,12.901
173,1,2801.4,6016.9,1421.6,16.152
174,1,2233.2,4724.1,1049.2,10.151
175,1,2701.5,5703.3,1372.8,15.332
176,1,1582.2,2951.0,748.34,9.3841
177,1,2630.4,5429.4,1428.0,16.062
178,1,2308.8,4764.6,1052.1,10.802
179,1,2436.3,5058.2,1159.5,10.24
180,1,2841.5,5778.5,1505.3,12.061
181,1,2727.7,6621.4,1097.8,6.5355
182,1,3497.4,7580.0,2177.2,7.8383
183,1,3144.9,6775.9,1593.6,11.462
184,1,2635.8,5651.6,1281.0,6.6191
185,1,2661.9,5199.7,1598.5,9.9389
186,1,3820.2,7820.8,2822.1,6.912
187,1,1710.8,3813.3,477.51,5.1702
188,1,2127.4,4977.7,740.68,8.3835
189,1,1617.2,3282.8,702.55,3.5641
190,1,1661.7,3543.1,589.96,6.7624
191,1,2778.3,5459.9,1732.5,3.2359
192,1,2049.5,4328.1,890.01,4.0782
193,1,1973.7,4260.7,886.88,6.1426
194,1,982.77,1747.1,448.78,3.3483
195,1,1674.5,3716.8,678.72,6.8302
196,1,1661.8,3433.0,817.42,4.4965
197,1,1056.2,1871.3,430.09,1.712
198,1,1722.1,3912.6,649.55,6.839
199,1,1350.3,2906.8,483.93,3.8648
200,2,2527.5,5607.3,1207.7,31.034
201,2,2760.9,5909.1,1405.4,32.499
202,2,2067.4,4586.0,816.73,16.158
203,2,2020.0,4134.8,1164.3,28.671
204,2,2746.6,5929.8,1380.8,28.842
205,2,2726.8,5777.0,1506.4,29.591
206,2,2652.2,5660.8,1432.6,30.409
207,2,2670.1,5960.2,1264.9,29.728
208,2,2294.6,5060.0,1160.9,33.521
209,2,3021.4,6613.5,1722.3,38.859
210,2,1686.7,3349.7,854.3,9.2615
211,2,2481.6,5230.1,1220.3,8.3734
212,2,1547.8,3098.2,726.81,15.871
213,2,2639.4,5620.6,1423.8,13.169
214,2,2724.3,5965.9,1370.8,15.123
215,2,1858.3,3911.9,1048.1,16.934
216,2,1299.7,2520.5,683.15,10.269
217,2,1461.3,2873.8,740.87,13.685
218,2,1956.4,3778.8,1072.6,14.402
219,2,1085.0,1982.0,580.09,8.5336
220,2,2127.9,4637.9,970.63,15.23
221,2,1016.2,1872.3,529.19,14.649
222,2,1644.1,3271.0,768.75,12.013
223,2,1272.4,2265.5,418.7,3.7088
224,2,1557.8,3000.9,896.46,10.524
225,2,1434.0,2834.2,648.42,10.974
226,2,1188.9,2274.6,626.97,12.918
227,2,1908.5,3735.7,1072.3,18.863
228,2,1400.6,2725.1,680.11,12.82
229,2,1167.3,2131.9,614.64,15.915
230,2,1195.6,2228.6,495.23,8.2188
231,2,1889.0,3783.0,1071.5,12.566
232,2,1668.7,3618.9,757.78,7.1534
233,2,2305.6,4601.3,1403.4,15.537
234,2,2358.5,4888.3,1335.2,12.398
235,2,2143.5,4213.0,1153.0,16.376
236,2,1690.1,3302.2,967.89,3.4772
237,2,1894.7,3825.2,961.24,11.058
238,2,2656.4,5798.6,1347.9,14.393
239,2,3472.3,7067.5,2328.2,17.68
240,2,2284.6,4669.0,1169.4,18.923
241,2,2364.9,5128.4,1049.0,18.125
242,2,2269.2,5006.8,986.46,19.825
243,2,2371.9,4678.2,1488.1,15.917
244,2,1583.2,2963.6,757.77,15.027
245,2,2580.6,5201.0,1473.8,23.22
246,2,1996.4,3689.0,1306.7,15.891
247,2,1680.5,3342.2,1050.0,11.861
248,2,1780.4,3733.7,722.57,15.616
249,2,1483.5,2737.8,843.1,19.319
250,2,1667.6,3539.4,884.08,16.916
251,2,1426.4,2865.2,674.49,9.2681
252,2,1053.9,2050.1,419.18,9.2436
253,2,2174.5,4736.2,1224.0,22.344
254,2,1529.3,3512.9,676.91,14.837
255,2,1755.7,3779.0,907.41,22.842
256,2,1384.7,2968.1,630.89,17.342
257,2,1597.4,3461.2,847.87,17.661
258,2,1685.8,3775.6,838.97,26.222
259,2,1389.8,3036.7,614.22,19.233
260,2,1265.7,2666.8,498.64,19.928
261,2,1302.0,2719.0,560.45,15.173
262,2,2025.2,4385.9,1147.8,20.865
263,2,1440.4,3095.7,653.24,18.013
264,2,1362.6,2730.5,674.83,8.7387
265,2,887.34,1551.1,451.73,10.901
266,2,1643.8,3045.3,1120.6,20.351
267,2,829.26,1317.7,409.66,6.9864
268,2,1089.3,2051.3,572.65,10.977
269,2,1262.5,2588.4,678.86,12.607
270,2,1793.4,3680.7,1054.5,20.634
271,2,1248.9,2376.4,691.35,16.239
272,2,1627.3,3282.4,924.56,24.652
273,2,1502.7,3111.3,797.67,16.244
274,2,1477.8,2977.3,834.18,12.651
275,2,2082.1,4545.6,1287.1,29.082
276,2,1213.6,2327.8,716.99,15.694
277,2,1466.8,2781.6,978.29,18.771
278,2,1100.0,2086.6,579.45,6.2702
279,2,959.75,1683.1,523.82,16.52
280,2,1901.1,4094.6,1017.9,24.366
281,2,2001.6,4185.7,1131.0,27.492
282,2,2140.3,4558.0,1190.1,27.81
283,2,1345.0,2696.7,683.5,17.54
284,2,1843.9,3771.2,1062.9,26.454
285,2,1445.8,2931.7,762.18,16.63
286,2,1725.6,3657.4,872.57,21.236
287,2,1513.3,2984.2,848.73,14.091
288,2,1516.3,3245.3,745.38,22.807
289,2,1241.2,2386.0,603.28,13.838
290,2,1823.4,3660.6,1098.8,22.498
291,2,1473.6,3024.3,732.19,12.199
292,2,2181.3,4538.4,1354.1,29.036
293,2,1473.8,2873.2,780.43,9.0976
294,2,1348.8,2776.0,706.62,29.32
295,2,1464.2,2953.2,770.81,20.164
296,2,1657.4,3247.4,1090.7,31.56
297,2,1426.9,2906.2,746.88,17.905
298,2,1352.5,2740.7,704.82,19.235
299,2,2062.6,4284.6,1228.6,33.654
300,3,1885.8,3991.9,1009.4,18.557
301,3,1432.3,2964.7,610.35,24.767
302,3,1725.6,3609.4,841.3,21.379
303,3,1268.0,2578.6,479.13,21.09
304,3,1242.5,2596.4,460.08,30.629
305,3,1476.7,2725.0,853.47,30.874
306,3,1567.9,3017.9,975.41,22.899
307,3,1224.6,2460.3,536.77,23.855
308,3,1647.0,3169.0,935.73,42.035
309,3,1067.4,2026.3,478.61,17.044
310,3,1736.0,3827.2,794.57,26.189
311,3,1407.3,3034.2,585.96,19.112
312,3,1692.1,3570.5,764.57,12.509
313,3,1442.1,3261.5,509.55,22.32
314,3,1735.0,3561.7,884.74,8.3612
315,3,2099.9,4110.7,1256.2,12.625
316,3,2386.2,4872.4,1559.2,34.603
317,3,2219.5,4362.2,1544.2,27.802
318,3,2133.3,4440.8,1258.9,26.885
319,3,2229.6,4530.9,1415.9,19.391
320,3,2056.0,4156.3,1273.3,25.48
321,3,2059.8,4030.2,1322.8,28.093
322,3,2250.7,4401.6,1499.3,31.679
323,3,2097.8,4449.2,1223.1,18.74
324,3,2231.6,4314.3,1536.1,25.708
325,3,2437.3,4646.6,1723.0,26.276
326,3,2155.3,4376.9,1350.5,25.752
327,3,2469.3,5056.2,1448.1,12.039
328,3,1931.2,3856.9,1123.4,20.83
329,3,2283.2,4814.4,1232.6,29.275
330,3,2607.3,5729.4,1270.8,13.771
331,3,2426.2,4868.9,1445.0,20.819
332,3,2230.2,4445.3,1277.3,34.503
333,3,1557.7,3133.2,824.91,17.415
334,3,2624.1,5445.4,1490.1,31.431
335,3,1721.4,3816.7,629.72,20.051
336,3,2668.3,5534.4,1623.0,34.028
337,3,2468.3,4766.7,1598.6,19.876
338,3,2653.6,5488.1,1536.2,35.352
339,3,2424.6,4964.5,1331.1,22.756
340,3,2845.8,5891.5,1583.5,22.484
341,3,2691.6,5377.0,1641.7,25.825
342,3,2600.9,5554.0,1498.6,20.942
343,3,2569.8,5061.0,1552.9,23.386
344,3,1510.7,3028.7,763.68,18.44
345,3,1502.3,3131.6,881.33,15.135
346,3,2278.1,4608.2,1302.6,18.709
347,3,2917.8,5791.5,1711.5,24.793
348,3,1555.6,3014.3,932.02,22.582
349,3,1983.1,4231.3,1030.7,17.719
350,3,1537.2,3199.0,598.5,20.37
351,3,2695.1,6073.3,1309.2,25.32
352,3,1868.2,3829.0,974.48,16.308
353,3,3114.0,6605.7,2057.4,31.852
354,3,2339.0,4797.6,1454.9,8.6645
355,3,1558.7,3098.4,722.1,26.298
356,3,3060.3,6399.5,1957.1,33.005
357,3,3209.5,7195.1,1923.9,20.612
358,3,2174.9,4743.2,1065.8,11.927
359,3,2168.8,4838.0,955.41,7.6915
360,3,2603.9,5661.0,1474.2,17.979
361,3,1883.2,3976.8,764.48,11.659
362,3,2723.5,6515.1,1170.2,8.8473
363,3,1484.6,2839.7,630.84,5.3502
364,3,2076.3,4421.4,1179.9,17.055
365,3,2162.5,4474.0,1408.1,18.402
366,3,2050.7,4213.6,1196.2,6.608
367,3,2276.9,4940.9,1280.5,16.933
368,3,2304.5,5064.4,1300.4,14.481
369,3,2382.3,5001.9,1500.0,7.1339
370,3,2323.9,4763.4,1520.8,8.0675
371,3,1924.5,4295.3,1002.6,30.435
372,3,1801.2,3945.5,923.89,25.716
373,3,2108.3,4613.1,1204.8,30.876
374,3,1979.1,4521.0,998.77,24.608
375,3,2191.0,4795.6,1243.6,22.827
376,3,1542.5,3234.5,792.36,21.442
377,3,2075.1,4669.7,1179.4,23.153
378,3,1718.4,3776.3,797.7,19.933
379,3,2047.2,4262.7,1207.3,19.767
380,3,2452.9,5099.2,1642.4,17.607
381,3,2401.1,4862.9,1489.0,14.313
382,3,2828.0,5721.8,2013.0,16.618
383,3,1962.9,4363.7,1019.6,16.71
384,3,2430.0,5086.5,1520.1,17.366
385,3,2066.1,4175.9,1318.8,8.1388
386,3,2355.0,4540.0,1592.0,12.92
387,3,2220.6,4540.4,1415.3,27.655
388,3,2483.3,4737.2,1759.3,14.707
389,3,1510.8,3067.7,811.82,14.615
390,3,2330.4,4964.9,1334.2,21.534
391,3,2311.4,4479.4,1626.4,18.17
392,3,2370.9,4525.6,1652.0,18.673
393,3,1805.4,3531.2,1078.1,15.162
394,3,2429.0,4686.9,1583.6,14.4
395,3,1866.0,3959.9,994.5,12.0
396,3,1895.2,3876.9,1086.1,12.462
397,3,2025.8,3937.0,1367.1,14.029
398,3,1312.0,2734.1,545.82,12.209
399,3,1509.9,3005.4,854.05,6.5276
400,4,1695.4,3541.6,914.87,19.883
401,4,1440.0,3158.2,628.42,14.145
402,4,1479.6,2809.5,838.71,27.827
403,4,1005.3,1925.4,375.57,14.227
404,4,1724.0,3302.3,1117.7,14.686
405,4,1713.0,3227.2,1040.8,14.651
406,4,1356.6,2556.4,809.55,18.095
407,4,1356.9,2685.5,674.74,18.851
408,4,1608.1,3542.6,698.69,20.081
409,4,1694.3,3638.7,858.48,10.166
410,4,1274.3,2367.7,684.37,15.807
411,4,1207.6,2416.6,481.2,6.4478
412,4,1274.2,2499.4,733.88,15.609
413,4,1273.5,2545.3,580.07,14.709
414,4,1110.4,2086.4,498.93,9.1482
415,4,1336.3,2653.9,695.48,12.119
416,4,1379.1,2764.6,675.58,12.121
417,4,1028.6,1941.1,523.49,13.818
418,4,1421.3,3071.4,627.34,9.3417
419,4,1140.9,2035.6,642.71,13.596
420,4,1341.7,2782.4,582.32,12.529
421,4,997.28,1688.5,529.83,14.126
422,4,1095.0,1986.0,651.67,16.033
423,4,1140.2,2298.1,574.39,13.67
424,4,1035.4,2032.9,503.55,9.9002
425,4,1075.8,2089.3,574.92,12.263
426,4,1126.7,2181.5,579.56,8.9457
427,4,1301.9,2577.3,800.86,11.906
428,4,1060.2,2097.9,511.21,11.429
429,4,1470.0,3029.4,581.23,12.583
430,4,1227.1,2438.0,439.68,18.489
431,4,1210.0,2329.7,475.84,15.37
432,4,1202.8,2315.1,439.19,8.9624
433,4,1265.4,2583.7,465.23,14.074
434,4,1380.1,2952.5,506.21,14.314
435,4,1353.3,2849.8,496.98,22.058
436,4,1149.3,2111.5,414.86,20.25
437,4,1150.8,2126.1,536.38,7.0416
438,4,1356.4,2817.6,487.92,20.143
439,4,1043.2,1860.2,389.88,6.9486
440,4,2134.5,4810.1,1072.1,23.634
441,4,2245.7,5106.6,1124.4,20.469
442,4,2119.0,4820.6,1050.8,16.888
443,4,2014.1,4687.1,942.43,21.007
444,4,2123.4,4909.0,998.91,21.721
445,4,1656.0,4201.0,540.72,25.12
446,4,1764.0,4343.7,645.24,15.655
447,4,1855.0,4481.3,839.13,15.749
448,4,2011.8,4391.4,1081.0,20.108
449,4,1199.9,2600.3,439.41,11.721
450,4,1838.9,3908.3,943.17,29.925
451,4,1874.3,3785.4,1151.8,33.035
452,4,1346.6,2778.1,743.01,13.641
453,4,2073.8,4051.2,1449.8,27.689
454,4,1937.3,3879.1,1124.7,35.788
455,4,1947.8,3855.8,1200.7,25.904
456,4,1684.3,3596.9,847.5,18.454
457,4,1781.1,3610.9,990.37,28.597
458,4,1930.0,3985.3,1135.1,24.577
459,4,2153.0,4203.1,1530.2,27.856
460,4,1864.6,3770.3,1068.1,33.958
461,4,2409.8,4888.2,1829.0,25.312
462,4,2119.3,4468.0,1262.4,14.811
463,4,2678.1,5502.4,1671.6,14.193
464,4,2445.2,4979.3,1600.7,18.668
465,4,2627.7,5377.1,1570.0,14.16
466,4,2192.4,4674.3,1317.4,17.871
467,4,2119.9,4514.9,1230.1,20.293
468,4,2419.6,5077.6,1468.9,16.192
469,4,2257.4,4831.4,1386.5,16.399
470,4,1976.4,4249.8,1076.4,15.271
471,4,2317.8,4878.7,1463.6,18.812
472,4,2404.9,5372.0,1399.0,14.255
473,4,1983.3,4230.2,1101.6,38.515
474,4,2361.3,5410.3,1330.1,30.687
475,4,2107.3,4390.6,1188.8,34.28
476,4,2416.4,5137.3,1481.1,28.776
477,4,2104.3,4387.6,1226.4,41.861
478,4,2252.2,4712.9,1359.4,46.768
479,4,2311.6,4969.7,1352.8,43.929
480,4,1755.8,3521.0,1041.9,35.205
481,4,2045.4,4021.1,1390.5,41.0
482,4,1995.3,4241.6,1151.0,38.82
483,4,2177.9,4698.9,1289.1,44.08
484,4,1965.3,3930.7,1237.7,37.121
485,4,1196.1,2304.8,617.53,18.181
486,4,1152.5,2209.1,527.94,16.885
487,4,1320.3,2676.0,567.75,20.574
488,4,951.35,1852.4,354.46,19.779
489,4,781.65,1318.4,286.49,5.6289
490,4,1437.5,2973.8,625.44,18.729
491,4,936.75,1726.4,407.43,14.248
492,4,889.36,1473.4,364.0,8.4266
493,4,595.29,897.02,242.53,7.6754
494,4,1148.1,2230.2,526.51,16.412
495,4,1298.2,2488.3,627.65,26.479
496,4,1041.8,1726.4,510.77,6.7201
497,4,1130.3,2287.7,483.73,26.576
498,4,2249.7,4680.7,1432.3,22.736
499,4,1472.5,2907.8,834.36,16.585
