,set,spectral_centroid,rolloff,zecr,flux
135,1,260.12,580.94,269.46,8.8815
136,1,176.38,275.13,279.46,4.7035
137,1,99.174,187.67,112.7,3.778
138,1,395.24,893.66,216.43,10.111
139,1,356.6,719.0,275.99,6.0904
140,1,160.77,346.97,199.06,3.6838
141,1,131.91,326.98,153.82,4.4327
142,1,99.877,291.12,145.65,4.3894
143,1,260.79,619.22,263.92,4.5802
144,1,153.18,235.62,207.88,4.171
145,1,105.52,270.22,244.95,5.422
146,1,190.17,302.78,232.94,2.1509
147,1,285.29,512.9,304.47,3.7663
148,1,188.76,326.1,239.4,4.3921
149,1,161.1,190.53,250.47,2.9038
150,1,187.6,292.76,228.5,5.0559
151,1,347.42,437.89,483.22,3.5312
152,1,278.61,454.68,348.05,4.9009
153,1,168.41,236.97,217.75,4.3712
154,1,201.34,267.84,272.68,2.8077
155,1,193.83,246.48,267.13,3.7338
156,1,197.5,288.57,237.7,3.8862
157,1,137.56,237.75,152.06,2.637
158,1,118.99,249.96,145.17,3.1382
159,1,107.66,212.16,161.29,3.6725
160,1,147.93,199.15,219.98,2.7729
161,1,160.77,346.97,199.06,3.6838
162,1,131.91,326.98,153.82,4.4327
163,1,99.877,291.12,145.65,4.3894
164,1,260.79,619.22,263.92,4.5802
165,1,153.18,235.62,207.88,4.171
166,1,105.52,270.22,244.95,5.422
167,1,116.38,264.77,131.78,2.3388
168,1,159.65,316.16,155.43,4.4242
169,1,248.78,445.72,221.26,1.978
170,1,370.72,554.28,343.43,6.9922
171,1,171.57,269.5,186.62,3.3271
172,1,80.098,161.12,93.694,0.82449
173,1,151.51,291.85,139.71,6.9573
174,1,217.59,393.72,178.12,6.8232
175,1,344.16,698.33,233.09,12.957
176,1,203.83,498.51,211.26,5.9187
177,1,147.57,209.21,213.06,2.3158
178,1,179.83,347.1,178.71,6.3515
179,1,151.41,240.79,185.67,3.0597
180,1,164.91,325.99,173.71,4.9638
181,1,138.38,311.05,131.57,2.8778
182,1,76.09,224.62,106.11,2.5172
183,1,144.11,301.14,119.57,2.0319
184,1,119.52,221.03,147.04,5.1398
185,1,89.008,228.64,154.08,4.5279
186,1,130.43,219.57,181.68,4.7097
187,1,276.78,509.95,260.62,5.7905
188,1,267.03,460.33,261.09,3.6901
189,1,327.43,592.96,265.55,5.7985
190,1,292.48,458.25,326.15,3.1298
191,1,216.31,355.21,253.29,4.7112
192,1,168.87,312.5,141.66,2.4446
193,1,96.847,97.738,150.03,4.5315
194,1,205.57,265.87,244.3,4.9589
195,1,156.21,325.34,187.99,3.8212
196,1,258.08,494.27,226.72,2.4373
197,1,353.0,597.77,308.05,5.1315
198,1,335.59,566.87,339.44,4.2762
199,1,118.2,187.92,176.13,2.5671
200,2,259.77,621.53,232.44,2.6618
201,2,145.88,370.09,93.417,5.3727
202,2,238.56,413.27,206.14,2.1814
203,2,166.95,332.04,218.38,7.5946
204,2,190.18,417.95,193.84,4.0418
205,2,186.56,532.78,97.325,8.4556
206,2,261.11,632.95,218.55,9.6671
207,2,123.24,268.48,131.28,7.3532
208,2,400.24,601.12,461.07,4.1891
209,2,525.42,829.1,532.36,15.188
210,2,194.87,290.71,298.91,5.3661
211,2,207.62,425.29,218.06,6.5293
212,2,151.16,351.25,131.91,5.8919
213,2,498.67,1307.3,227.4,4.2562
214,2,221.95,391.05,252.35,4.8944
215,2,169.98,510.86,138.32,4.8861
216,2,145.66,313.39,138.1,3.8643
217,2,98.595,333.2,142.62,4.1789
218,2,380.33,544.91,480.75,6.0295
219,2,268.11,507.65,276.02,7.8689
220,2,240.17,383.63,342.11,2.2769
221,2,138.52,347.88,117.27,7.321
222,2,153.5,319.16,184.05,5.4121
223,2,159.68,349.25,141.29,5.1604
224,2,158.54,322.77,135.56,5.1139
225,2,182.85,395.65,152.1,6.834
226,2,416.96,983.8,356.64,3.3303
227,2,267.64,631.3,192.9,1.8087
228,2,229.01,540.59,193.02,3.0967
229,2,258.92,646.14,217.44,2.3795
230,2,459.59,1064.1,195.45,5.3676
231,2,315.99,946.09,240.5,4.9196
232,2,217.05,497.31,207.92,3.4225
233,2,485.95,1092.7,408.5,5.9311
234,2,323.13,720.62,249.71,7.3345
235,2,193.22,578.34,124.25,2.3414
236,2,435.07,665.61,492.95,5.5592
237,2,524.38,1111.6,444.6,3.5724
238,2,157.81,451.74,235.98,16.5
239,2,392.38,930.9,456.15,9.5034
240,2,685.01,1698.3,459.67,7.679
241,2,233.2,581.21,124.34,6.0001
242,2,267.02,628.68,161.24,5.6993
243,2,188.57,335.79,218.63,6.1773
244,2,566.0,960.47,558.0,4.7436
245,2,392.38,930.9,456.15,9.5034
246,2,148.0,364.16,216.28,7.5036
247,2,293.42,892.14,272.07,6.593
248,2,382.08,944.16,220.38,9.4646
249,2,275.87,753.27,78.586,9.1304
250,2,193.07,365.02,220.84,6.5827
251,2,249.82,546.6,234.38,6.239
252,2,381.25,831.15,252.01,1.7598
253,2,342.39,851.97,238.16,2.0695
254,2,329.6,1010.3,157.15,1.8504
255,2,169.21,281.76,153.34,2.0847
256,2,101.23,346.28,138.02,2.6819
257,2,174.14,343.6,201.7,4.3662
258,2,219.35,418.76,219.91,2.5604
259,2,352.41,712.48,265.43,2.8921
260,2,216.36,286.84,275.32,2.457
261,2,162.54,274.17,176.79,2.9691
262,2,238.59,539.87,229.79,5.2479
263,2,242.18,601.96,228.09,4.6801
264,2,189.32,355.8,260.76,6.196
265,2,250.41,587.82,189.63,6.2208
266,2,150.01,315.04,190.22,5.6679
267,2,236.52,766.09,187.79,6.6092
268,2,167.51,538.82,110.59,8.798
269,2,347.02,886.82,169.97,9.3123
270,2,254.47,823.76,173.63,7.4528
271,2,290.56,979.38,201.49,5.8028
272,2,237.23,407.18,270.04,6.4568
273,2,408.01,740.17,503.4,13.113
274,2,228.83,589.69,132.58,4.8621
275,2,310.47,714.67,333.68,5.2423
276,2,140.96,303.79,163.45,4.1619
277,2,419.25,1052.2,276.79,7.3166
278,2,140.96,303.79,163.45,4.1619
279,2,305.19,709.8,267.47,5.4882
280,2,325.86,854.51,189.24,2.4827
281,2,226.01,416.49,208.88,2.3728
282,2,126.1,290.45,119.32,1.9914
283,2,146.74,382.1,137.22,1.9301
284,2,355.64,712.97,261.76,3.0678
285,2,170.57,486.04,129.58,1.9646
286,2,180.05,428.5,182.28,2.7125
287,2,118.82,369.22,141.39,1.9663
288,2,196.14,482.35,219.46,2.6695
289,2,170.87,429.19,120.2,1.9023
290,2,111.89,337.08,104.51,1.8269
291,2,174.49,443.51,142.96,2.818
292,2,117.45,529.21,147.92,1.9314
293,2,324.04,656.25,313.43,3.1564
294,2,169.86,351.07,204.57,2.3553
295,2,206.22,457.91,187.82,3.4576
296,2,128.64,182.36,110.85,2.3932
297,2,377.59,609.98,465.84,2.4273
298,2,135.75,388.11,112.09,2.0072
299,2,182.06,308.98,164.06,3.0051
300,3,236.66,445.94,312.0,1.5365
301,3,295.93,521.77,289.25,2.8168
302,3,328.78,854.0,155.55,2.8081
303,3,197.25,361.6,234.03,3.385
304,3,351.07,787.13,281.56,2.9311
305,3,172.88,289.28,222.45,3.9646
306,3,212.57,348.36,190.02,3.7456
307,3,199.29,310.88,183.77,1.4952
308,3,150.63,241.7,187.03,3.8536
309,3,234.56,387.83,300.73,2.5555
310,3,179.38,326.03,176.11,5.4943
311,3,235.58,536.1,194.47,2.0575
312,3,138.61,311.51,109.3,2.0998
313,3,338.16,680.78,245.68,2.8292
314,3,230.6,497.88,198.65,2.4227
315,3,216.12,599.18,167.41,3.6991
316,3,131.8,263.65,118.02,3.3442
317,3,239.31,474.69,217.07,1.6339
318,3,227.11,579.11,154.07,3.4276
319,3,275.33,461.56,301.39,4.8519
320,3,232.31,487.79,173.62,1.7831
321,3,362.06,1116.9,117.55,2.5603
322,3,380.56,872.42,262.17,1.4118
323,3,242.35,525.4,194.95,2.777
324,3,197.52,453.32,144.05,1.9717
325,3,124.13,258.98,122.16,2.0583
326,3,246.34,506.6,196.04,1.2141
327,3,147.17,353.46,122.04,1.7505
328,3,378.63,779.1,342.16,3.1345
329,3,234.04,564.87,165.53,2.7738
330,3,343.71,764.63,298.31,3.0772
331,3,263.62,542.11,223.97,3.4193
332,3,171.51,444.41,147.47,2.73
333,3,197.33,373.25,209.84,2.0909
334,3,377.45,832.02,244.33,2.7394
335,3,324.69,720.7,265.21,2.0421
336,3,278.75,595.56,239.14,2.4769
337,3,366.09,813.29,294.11,2.5361
338,3,317.3,620.87,350.54,3.1024
339,3,72.79,239.89,119.99,2.1468
340,3,183.5,375.65,166.83,1.7625
341,3,287.21,695.48,224.39,3.0001
342,3,219.75,371.29,254.56,3.6714
343,3,270.18,532.68,265.05,2.8567
344,3,127.41,356.11,97.606,2.8721
345,3,148.84,323.69,110.48,1.5931
346,3,152.08,290.7,166.05,2.1897
347,3,271.75,603.97,284.06,5.6901
348,3,115.19,196.73,173.18,1.8011
349,3,168.74,268.49,207.05,4.1061
350,3,59.631,146.6,89.493,2.4869
351,3,106.99,164.45,157.31,1.8827
352,3,138.96,168.15,241.82,2.3148
353,3,411.36,449.39,339.87,4.5829
354,3,196.88,386.53,157.71,4.0467
355,3,156.98,253.1,206.03,2.0415
356,3,187.88,411.58,139.54,3.1607
357,3,130.6,308.94,100.27,3.0349
358,3,188.25,289.13,252.36,1.8057
359,3,223.1,490.73,236.02,2.3669
360,3,198.23,377.12,194.38,1.9757
361,3,194.67,571.01,99.795,3.199
362,3,160.79,302.25,178.19,3.0159
363,3,107.33,274.65,99.41,5.963
364,3,139.78,277.78,184.28,3.3613
365,3,226.64,371.04,236.21,3.6867
366,3,184.82,312.91,211.66,3.3922
367,3,140.18,246.01,257.02,3.5914
368,3,193.3,399.82,234.23,2.1585
369,3,172.46,286.4,174.32,2.1619
370,3,68.927,150.24,100.42,1.677
371,3,205.58,355.53,260.02,2.043
372,3,233.47,301.68,389.67,4.5394
373,3,303.79,428.88,427.71,2.6339
374,3,159.77,265.36,215.31,3.1443
375,3,114.62,256.46,95.974,1.4468
376,3,111.51,251.34,168.27,3.5974
377,3,183.78,372.31,203.04,4.1454
378,3,123.55,401.69,115.61,4.8759
379,3,157.96,420.85,109.22,3.0192
380,3,165.57,252.57,214.48,3.9511
381,3,222.05,440.95,212.05,4.5065
382,3,228.38,476.13,247.12,3.042
383,3,307.42,609.33,295.88,2.4689
384,3,153.1,225.5,242.75,3.8112
385,3,251.87,516.75,182.86,1.9452
386,3,243.67,489.01,220.66,3.517
387,3,231.63,524.02,243.91,1.4262
388,3,141.5,309.97,155.01,1.9533
389,3,152.92,282.08,185.41,2.3046
390,3,273.57,597.41,256.65,3.2218
391,3,309.81,576.26,330.49,5.9481
392,3,148.36,285.29,166.08,2.4517
393,3,219.7,337.9,259.1,4.1516
394,3,213.37,395.06,173.03,2.1386
395,3,203.23,288.36,256.64,2.3769
396,3,203.36,267.56,236.52,2.5999
397,3,132.05,320.38,97.697,2.0888
398,3,111.44,244.36,111.39,1.0174
399,3,111.44,244.36,111.39,1.0174
400,4,67.991,254.0,103.2,0.9843
401,4,113.88,353.19,167.05,0.46827
402,4,82.001,191.04,126.14,1.3222
403,4,160.78,339.79,264.18,1.0951
404,4,134.81,260.18,189.81,0.9481
405,4,114.54,268.28,116.94,2.212
406,4,162.49,364.58,178.32,1.3475
407,4,232.35,477.52,258.39,2.1867
408,4,151.17,304.25,160.64,1.646
409,4,224.82,484.68,187.75,1.1502
410,4,155.2,324.73,186.67,1.6741
411,4,201.37,536.45,111.52,0.52161
412,4,230.23,554.68,161.76,1.7046
413,4,198.94,384.61,158.65,2.6034
414,4,214.32,482.25,135.64,2.1298
415,4,185.13,505.89,137.36,0.7173
416,4,247.52,649.95,184.28,0.46474
417,4,114.55,383.99,81.788,4.1739
418,4,326.18,768.33,226.2,1.3303
419,4,251.25,575.63,215.17,0.44306
420,4,195.53,452.62,117.15,2.3774
421,4,209.53,485.54,165.17,4.9857
422,4,163.94,364.15,165.4,3.4789
423,4,204.99,526.12,154.1,0.38251
424,4,134.89,363.42,98.678,2.0224
425,4,150.98,382.49,131.85,2.3506
426,4,158.08,440.08,91.107,3.9324
427,4,201.98,534.6,147.61,1.2331
428,4,232.01,530.05,156.49,2.8706
429,4,269.52,500.73,238.28,4.2956
430,4,228.69,503.64,187.24,1.0436
431,4,236.92,596.47,165.26,2.1048
432,4,210.02,582.27,124.96,0.53424
433,4,276.88,627.45,219.7,1.1444
434,4,280.89,512.68,270.9,2.7273
435,4,432.01,874.8,420.49,2.4595
436,4,310.9,753.06,197.71,0.72288
437,4,305.54,523.5,311.72,2.7725
438,4,173.75,407.09,137.31,3.4596
439,4,231.77,487.41,368.44,1.4238
440,4,137.74,342.3,136.47,1.2005
441,4,214.98,447.18,241.36,1.7901
442,4,108.18,345.07,104.25,4.2055
443,4,206.29,621.29,93.881,3.4096
444,4,168.85,429.91,121.91,0.54473
445,4,115.2,377.13,77.52,4.4608
446,4,225.99,490.4,198.5,4.8123
447,4,143.77,412.9,135.28,0.75348
448,4,579.26,1275.2,371.02,9.0957
449,4,498.01,1143.3,297.92,8.2658
450,4,190.39,437.02,120.81,0.51243
451,4,264.37,697.03,299.61,9.3713
452,4,298.55,665.12,286.54,5.3254
453,4,146.24,341.25,116.17,4.9141
454,4,123.66,216.65,255.94,9.554
455,4,297.98,717.1,156.47,0.62868
456,4,198.51,259.17,208.67,6.9113
457,4,264.2,677.71,184.66,0.97578
458,4,158.37,454.82,180.35,0.67257
459,4,125.71,235.79,168.67,3.9399
460,4,175.35,334.35,220.31,2.9989
461,4,185.22,485.2,138.38,2.5254
462,4,318.46,730.21,263.6,4.7835
463,4,227.77,662.34,120.57,0.6324
464,4,192.37,681.78,142.18,0.6905
465,4,189.17,608.71,107.86,2.3787
466,4,214.61,642.67,96.906,1.7787
467,4,335.92,1112.3,117.98,2.406
468,4,117.89,313.3,121.46,2.6287
469,4,118.55,317.6,130.57,0.78023
470,4,112.24,306.85,123.32,1.4927
471,4,154.74,357.54,150.01,2.578
472,4,148.5,330.06,136.48,0.65767
473,4,178.86,488.37,119.98,1.1922
474,4,171.24,409.08,132.19,2.1928
475,4,207.74,490.44,192.44,0.53602
476,4,118.04,278.79,137.82,3.2152
477,4,214.82,583.46,129.05,1.8317
478,4,225.27,624.49,118.48,0.41754
479,4,197.6,555.16,138.2,0.96585
480,4,288.38,913.27,181.0,0.66285
481,4,192.31,454.77,133.37,0.46982
482,4,249.97,517.69,256.19,1.2605
483,4,200.71,529.56,89.543,1.4133
484,4,159.32,426.94,83.171,1.8141
485,4,246.02,491.94,218.36,2.6814
486,4,303.41,666.99,250.36,1.629
487,4,200.22,532.1,118.26,1.0128
488,4,119.95,325.58,105.05,1.3996
489,4,301.59,355.4,343.98,1.2448
490,4,235.5,417.65,321.39,0.56758
491,4,294.3,430.55,374.62,1.5004
492,4,386.09,540.92,555.0,2.2763
493,4,87.027,189.02,176.57,2.5717
494,4,156.37,326.92,192.58,0.50301
495,4,394.17,632.65,509.45,1.4732
496,4,277.11,371.58,341.08,2.9781
497,4,162.46,334.97,178.39,1.2886
498,4,221.91,264.88,330.14,1.3338
499,4,117.7,293.64,103.43,0.20669
