,set,spectral_centroid,rolloff,zecr,flux
80,0,2804.1,6630.5,1326.5,35.985
81,0,2017.6,4541.5,904.14,15.473
82,0,2760.1,6593.4,1062.8,32.183
83,0,2215.5,5176.3,907.32,21.665
84,0,2625.8,5709.3,1377.7,24.968
85,0,2250.4,4578.2,1295.6,31.917
86,0,3131.2,6997.3,1921.2,23.152
87,0,3108.4,7103.3,1545.1,28.621
88,0,2986.5,6494.9,1763.5,40.093
89,0,2997.2,6471.9,1754.9,37.314
90,0,3123.7,7110.3,1556.8,29.037
91,0,3286.0,7287.9,1735.5,42.338
92,0,2989.7,6442.8,1552.4,38.049
93,0,2928.5,6670.4,1375.3,35.612
94,0,2429.6,5297.4,1317.0,28.854
95,0,2671.3,6445.5,1125.5,46.047
96,0,2631.6,5946.0,1117.9,32.706
97,0,2924.8,6573.7,1430.7,23.668
98,0,3266.7,7056.6,1927.5,35.441
99,0,2467.6,6064.6,1049.4,20.61
100,1,1429.8,2627.2,816.29,7.494
101,1,1224.7,2277.4,614.87,3.6237
102,1,1049.6,1853.0,597.51,7.1239
103,1,864.83,1484.8,483.68,8.5303
104,1,970.31,1619.2,500.36,6.7078
105,1,1202.4,2272.7,602.53,10.321
106,1,1169.5,2258.8,520.75,9.5403
107,1,1130.9,1799.5,682.79,6.1828
108,1,1184.1,2382.9,473.62,13.261
109,1,754.16,1133.5,350.09,6.6267
110,1,866.09,1570.8,363.12,5.7841
111,1,1683.3,3568.6,796.98,7.8797
112,1,1529.1,3261.0,659.69,4.9532
113,1,1650.9,3885.4,633.11,7.6733
114,1,1104.5,1872.9,637.03,2.7152
115,1,1664.1,3522.4,769.35,7.9994
116,1,1376.2,2521.2,741.31,5.1243
117,1,1846.5,4045.9,884.73,6.8973
118,1,1835.9,3871.7,905.14,6.6734
119,1,1268.7,2423.7,594.54,5.0686
120,1,1070.7,2186.2,357.24,2.6443
121,1,2703.8,5468.5,1838.7,7.4607
122,1,1306.1,2524.3,540.81,3.4023
123,1,1788.3,3815.4,810.72,8.7142
124,1,1877.0,3987.2,961.93,7.4827
125,1,1577.6,3428.6,661.72,7.0187
126,1,1225.8,2317.0,574.65,1.4428
127,1,1620.8,3638.5,644.98,5.0907
128,1,1703.2,3630.6,774.55,5.7093
129,1,2054.1,4294.6,1026.0,4.6741
130,1,1550.1,3097.1,892.76,2.5989
131,1,1630.3,3408.2,756.68,5.7355
132,1,1432.9,2910.8,647.12,4.6007
133,1,1092.4,2162.5,454.53,7.0049
134,1,1610.7,3238.3,815.02,15.849
135,1,864.68,1599.9,409.81,9.9957
136,1,1386.5,2457.5,1013.9,12.007
137,1,1160.6,2155.4,545.2,9.9924
138,1,1416.5,2881.7,686.63,9.6858
139,1,1243.3,2489.9,801.87,9.5058
140,1,1205.3,2430.0,569.0,13.939
141,1,1518.8,2877.8,1052.0,9.8231
142,1,1263.3,2487.5,653.39,11.446
143,1,1589.3,3052.0,894.77,10.538
144,1,954.33,1707.6,518.29,7.9407
145,1,926.78,1696.0,454.28,11.012
146,1,1226.1,2462.9,601.7,12.436
147,1,1808.6,3835.3,946.85,6.7477
148,1,1606.5,3336.5,829.68,6.6719
149,1,1778.2,3817.6,691.32,15.952
150,1,2229.3,5174.8,838.83,24.987
151,1,1101.2,2179.3,455.51,7.0052
152,1,2060.7,4688.1,822.56,18.489
153,1,1635.4,3283.2,814.69,15.854
154,1,1512.6,3023.9,686.45,17.306
155,1,872.91,1607.7,409.81,9.9954
156,1,2741.9,6335.7,1195.3,27.218
157,1,1227.3,2249.7,621.78,5.9219
158,1,1433.9,2502.9,1015.1,12.008
159,1,1208.7,2366.6,392.91,16.936
160,1,1263.1,2310.4,554.42,10.0
161,1,2227.1,4874.4,993.7,28.327
162,1,1547.7,3086.5,697.86,9.6932
163,1,2279.0,5004.3,1016.9,23.545
164,1,1451.1,3009.1,594.7,27.026
165,1,1254.8,2505.3,801.53,9.5061
166,1,1436.4,2663.1,897.42,18.216
167,1,1221.8,2454.7,569.78,13.94
168,1,1282.4,2515.2,653.66,11.446
169,1,1773.7,3361.6,910.2,10.555
170,1,1022.0,1793.1,522.09,7.9443
171,1,939.97,1708.7,453.9,11.013
172,1,1249.6,2499.1,602.35,12.436
173,1,2677.0,5750.8,1341.4,15.349
174,1,2135.6,4530.6,988.83,9.7246
175,1,2619.1,5567.4,1307.8,14.383
176,1,1560.0,2937.9,732.16,9.1087
177,1,2545.1,5261.5,1363.8,15.086
178,1,2201.4,4518.2,989.55,10.559
179,1,2358.0,4904.9,1110.9,9.8031
180,1,2745.2,5563.0,1456.1,11.772
181,1,2657.7,6470.5,1049.5,6.3349
182,1,3408.7,7332.4,2139.9,7.9134
183,1,3023.5,6500.7,1524.5,10.912
184,1,2521.1,5425.7,1204.3,6.3538
185,1,2554.7,5027.3,1496.0,9.4365
186,1,3653.7,7464.7,2632.5,6.8466
187,1,1634.5,3616.0,449.5,5.1485
188,1,2073.2,4842.2,723.74,8.1325
189,1,1501.0,3032.5,585.19,3.4358
190,1,1619.8,3449.8,573.38,6.5084
191,1,2569.1,5129.0,1492.5,3.3144
192,1,1852.3,3951.8,716.01,3.8885
193,1,1904.2,4097.3,837.0,5.9959
194,1,1008.3,1832.5,451.79,3.4389
195,1,1642.5,3616.4,669.64,6.755
196,1,1655.5,3433.9,810.31,4.4842
197,1,1052.1,1901.7,414.86,1.9275
198,1,1645.9,3749.0,591.32,6.6368
199,1,1350.3,2906.8,483.93,3.8648
200,2,2545.4,5609.4,1255.8,30.12
201,2,2760.6,5875.2,1448.9,31.917
202,2,2117.8,4636.8,910.67,16.888
203,2,2045.3,4169.2,1214.1,28.076
204,2,2756.2,5930.2,1430.3,28.618
205,2,2721.3,5739.1,1541.7,29.428
206,2,2644.5,5594.7,1478.3,30.442
207,2,2666.8,5910.4,1309.3,29.033
208,2,2348.7,5133.9,1238.5,32.927
209,2,3000.0,6517.5,1746.6,37.958
210,2,1751.4,3472.3,924.85,10.405
211,2,2491.2,5217.5,1278.1,9.5873
212,2,1644.3,3311.9,819.3,16.403
213,2,2654.1,5613.2,1486.4,13.97
214,2,2705.5,5884.7,1406.8,15.845
215,2,1942.4,4067.4,1134.3,17.434
216,2,1386.7,2698.1,766.22,11.234
217,2,1523.0,2993.5,812.96,14.548
218,2,2007.7,3883.5,1147.3,15.329
219,2,1191.1,2203.0,673.37,9.628
220,2,2176.9,4706.5,1047.9,15.975
221,2,1114.4,2068.0,619.07,15.342
222,2,1732.5,3433.5,872.8,13.136
223,2,1393.7,2528.4,537.86,5.3134
224,2,1664.2,3209.7,1003.9,11.438
225,2,1554.9,3078.7,763.72,11.892
226,2,1296.3,2495.0,728.58,13.661
227,2,1984.4,3882.2,1151.9,19.481
228,2,1496.6,2918.3,782.34,13.995
229,2,1277.7,2370.2,713.55,16.733
230,2,1276.6,2347.7,596.49,9.5526
231,2,1915.7,3845.0,1111.5,13.313
232,2,1747.1,3771.8,845.29,8.371
233,2,2321.5,4658.7,1423.7,15.76
234,2,2377.8,4905.5,1378.6,13.576
235,2,2192.6,4317.0,1227.7,17.073
236,2,1719.4,3393.9,980.6,4.8424
237,2,1971.1,3987.4,1042.2,12.02
238,2,2675.2,5787.2,1406.5,15.254
239,2,3418.1,6940.1,2315.7,18.451
240,2,2325.0,4736.3,1235.8,19.265
241,2,2365.3,5100.6,1090.5,18.512
242,2,2285.1,5007.9,1044.2,20.221
243,2,2399.3,4744.2,1526.7,16.549
244,2,1674.4,3173.5,844.3,15.367
245,2,2576.8,5189.2,1511.3,23.277
246,2,2020.7,3805.6,1314.8,16.449
247,2,1759.9,3502.8,1121.9,12.995
248,2,1865.3,3900.0,819.29,16.547
249,2,1575.8,2937.5,933.96,19.919
250,2,1753.3,3708.5,963.94,17.539
251,2,1530.2,3077.3,761.27,10.314
252,2,1172.0,2289.4,533.28,10.182
253,2,2192.6,4750.2,1257.6,22.452
254,2,1620.0,3670.7,778.19,15.457
255,2,1812.6,3876.6,972.92,23.109
256,2,1476.0,3117.7,739.42,18.213
257,2,1657.2,3557.4,908.81,17.719
258,2,1766.6,3932.0,910.73,26.023
259,2,1450.5,3098.3,696.96,19.191
260,2,1385.2,2902.9,615.77,20.534
261,2,1386.2,2874.8,650.61,15.493
262,2,2077.0,4467.7,1206.3,21.429
263,2,1531.8,3266.1,749.74,18.571
264,2,1471.3,2929.5,784.9,9.7542
265,2,1027.5,1843.0,570.65,12.131
266,2,1700.0,3168.9,1160.3,20.234
267,2,975.84,1640.3,532.54,8.2504
268,2,1206.8,2295.4,681.01,11.903
269,2,1359.5,2780.9,761.97,13.033
270,2,1874.3,3824.8,1146.2,21.251
271,2,1335.2,2518.3,784.94,17.205
272,2,1691.4,3419.0,987.37,24.159
273,2,1583.3,3278.8,876.74,16.631
274,2,1524.9,3067.2,877.96,13.226
275,2,2107.9,4610.5,1309.2,29.172
276,2,1340.8,2598.8,822.09,16.661
277,2,1562.6,2986.9,1058.8,19.067
278,2,1155.8,2201.2,628.36,6.8952
279,2,1082.2,1935.4,634.74,17.212
280,2,1943.4,4170.0,1068.7,24.384
281,2,2042.1,4257.4,1186.6,27.472
282,2,2167.8,4606.0,1225.5,27.684
283,2,1450.3,2913.5,776.7,17.959
284,2,1890.4,3869.7,1112.1,25.822
285,2,1533.1,3106.5,843.42,16.945
286,2,1823.7,3848.0,974.69,21.661
287,2,1594.9,3161.4,922.29,14.455
288,2,1604.9,3405.4,839.61,22.781
289,2,1337.2,2587.2,696.17,14.313
290,2,1884.7,3774.3,1171.8,22.787
291,2,1547.6,3164.4,817.8,12.905
292,2,2208.1,4580.8,1387.3,29.037
293,2,1558.4,3037.0,871.24,10.274
294,2,1449.9,2978.2,795.05,28.465
295,2,1546.9,3112.3,859.72,20.602
296,2,1727.6,3401.4,1143.8,30.792
297,2,1508.8,3059.1,829.73,18.315
298,2,1451.9,2934.1,797.93,19.644
299,2,2062.6,4284.6,1228.6,33.654
300,3,1855.1,3940.3,970.69,18.675
301,3,1435.3,2975.8,624.99,24.529
302,3,1717.5,3590.7,842.31,20.546
303,3,1296.3,2644.0,508.76,19.438
304,3,1274.7,2661.3,493.74,29.076
305,3,1499.7,2811.8,859.33,28.26
306,3,1556.0,3016.0,953.87,21.957
307,3,1261.1,2546.6,562.67,23.014
308,3,1660.7,3214.8,948.84,39.755
309,3,1114.2,2139.1,510.56,16.078
310,3,1734.6,3814.6,801.94,24.748
311,3,1442.7,3099.9,621.76,18.076
312,3,1686.1,3558.8,768.52,11.968
313,3,1462.6,3282.9,541.98,21.367
314,3,1767.2,3619.6,924.23,8.0782
315,3,2091.9,4087.5,1258.2,12.288
316,3,2358.1,4823.1,1532.0,32.813
317,3,2181.8,4312.8,1497.4,26.014
318,3,2114.1,4396.6,1244.6,25.728
319,3,2192.6,4462.9,1380.4,18.157
320,3,2017.6,4094.7,1233.7,23.919
321,3,2059.7,4037.2,1325.8,26.805
322,3,2192.0,4295.6,1440.9,30.036
323,3,2120.2,4492.4,1239.4,18.484
324,3,2208.4,4304.1,1501.8,24.237
325,3,2411.7,4607.4,1694.2,25.556
326,3,2143.8,4365.4,1334.9,24.432
327,3,2472.7,5076.1,1459.9,11.946
328,3,1936.4,3880.1,1124.1,19.987
329,3,2233.5,4708.5,1208.9,27.496
330,3,2549.6,5580.6,1251.0,13.144
331,3,2394.3,4832.6,1420.8,19.194
332,3,2214.9,4441.4,1262.4,32.707
333,3,1573.4,3171.1,845.6,16.734
334,3,2570.5,5342.3,1456.1,29.612
335,3,1719.9,3803.6,649.0,19.229
336,3,2597.4,5397.8,1567.5,32.366
337,3,2422.5,4704.7,1556.8,18.928
338,3,2593.8,5404.0,1480.5,33.767
339,3,2389.9,4910.4,1312.2,21.437
340,3,2766.4,5751.2,1524.9,21.111
341,3,2618.8,5261.9,1571.3,24.497
342,3,2575.8,5471.2,1503.8,20.499
343,3,2537.8,5009.0,1535.9,22.37
344,3,1538.9,3107.5,780.12,17.592
345,3,1534.6,3199.9,901.09,14.809
346,3,2216.7,4480.9,1261.7,17.517
347,3,2845.7,5652.4,1678.5,22.984
348,3,1580.1,3079.3,945.98,21.468
349,3,1973.9,4221.6,1037.8,16.468
350,3,1519.8,3145.7,606.24,19.342
351,3,2656.7,5975.5,1302.8,23.998
352,3,1882.2,3872.0,986.66,15.589
353,3,3012.9,6402.5,1969.2,29.932
354,3,2297.8,4745.2,1403.3,8.7183
355,3,1581.5,3164.2,749.12,24.945
356,3,2975.4,6242.9,1896.3,31.216
357,3,3104.6,6956.0,1839.1,19.584
358,3,2160.7,4692.9,1069.6,11.566
359,3,2122.2,4703.3,944.76,7.5911
360,3,2547.9,5531.3,1439.6,17.019
361,3,1902.2,4019.2,796.39,11.364
362,3,2675.3,6314.9,1172.0,8.6119
363,3,1509.8,2895.5,654.56,5.3767
364,3,2054.4,4389.7,1153.2,16.098
365,3,2143.5,4432.4,1387.9,17.438
366,3,2001.7,4138.3,1147.4,6.282
367,3,2238.3,4833.4,1263.3,15.998
368,3,2282.6,4984.2,1301.0,14.188
369,3,2386.5,5023.6,1496.6,7.2644
370,3,2286.9,4692.6,1475.7,7.8875
371,3,1913.4,4257.9,999.77,28.578
372,3,1796.4,3929.8,917.53,24.135
373,3,2094.4,4572.3,1200.6,29.16
374,3,1983.6,4508.2,1007.1,23.172
375,3,2164.4,4722.1,1231.3,21.7
376,3,1572.8,3301.2,813.05,20.491
377,3,2058.7,4611.0,1169.7,22.021
378,3,1723.6,3781.5,806.65,19.099
379,3,2029.2,4220.4,1191.4,18.94
380,3,2401.6,4990.7,1590.3,16.818
381,3,2356.2,4786.0,1454.7,13.543
382,3,2741.8,5581.4,1910.9,15.796
383,3,1953.9,4332.7,1015.8,16.012
384,3,2381.3,4992.5,1473.3,16.604
385,3,2068.0,4191.7,1309.3,8.3007
386,3,2328.1,4494.2,1573.0,12.817
387,3,2187.5,4468.2,1384.4,26.116
388,3,2443.4,4676.5,1713.5,13.82
389,3,1536.0,3127.0,828.49,14.275
390,3,2299.9,4887.6,1318.6,20.252
391,3,2278.6,4440.4,1586.5,17.265
392,3,2328.2,4468.5,1606.7,17.732
393,3,1800.4,3537.8,1077.1,14.827
394,3,2399.2,4627.4,1574.2,13.919
395,3,1860.4,3941.4,996.62,11.439
396,3,1878.1,3846.4,1069.0,11.891
397,3,2003.4,3916.3,1332.9,13.281
398,3,1359.8,2829.1,593.22,12.029
399,3,1509.9,3005.4,854.05,6.5276
400,4,1667.7,3468.6,894.92,19.514
401,4,1427.3,3079.0,643.93,13.963
402,4,1450.0,2733.0,827.66,26.703
403,4,1018.8,1937.9,404.96,14.05
404,4,1698.9,3231.2,1097.8,14.718
405,4,1707.1,3200.2,1043.9,14.589
406,4,1338.2,2524.5,783.92,17.316
407,4,1358.7,2667.9,692.7,18.643
408,4,1587.7,3448.9,709.13,19.715
409,4,1663.4,3523.4,861.78,10.615
410,4,1286.9,2395.2,695.08,15.755
411,4,1211.0,2398.3,505.94,6.9185
412,4,1295.5,2513.8,763.61,15.5
413,4,1266.9,2490.1,587.09,14.611
414,4,1123.5,2098.3,512.57,9.4026
415,4,1332.2,2597.0,704.15,12.348
416,4,1363.9,2717.6,669.16,11.744
417,4,1050.9,1962.6,549.05,13.686
418,4,1413.4,3046.0,633.12,9.2651
419,4,1135.1,2015.4,635.07,13.572
420,4,1317.5,2717.8,574.74,12.169
421,4,1039.1,1774.6,574.02,14.193
422,4,1110.8,2005.8,668.21,15.802
423,4,1157.9,2304.5,603.3,13.967
424,4,1052.0,2028.8,530.69,10.267
425,4,1090.5,2084.7,598.06,12.533
426,4,1151.2,2252.3,602.23,8.8518
427,4,1289.1,2532.5,791.48,12.017
428,4,1083.5,2119.2,542.34,11.62
429,4,1473.7,3004.9,607.21,12.786
430,4,1250.1,2487.2,469.86,17.987
431,4,1225.7,2362.8,506.95,15.561
432,4,1201.0,2293.5,461.48,9.3178
433,4,1288.2,2635.1,496.89,13.99
434,4,1363.7,2859.0,527.92,14.093
435,4,1352.0,2811.2,525.08,21.418
436,4,1149.6,2093.4,438.32,19.982
437,4,1155.1,2116.4,549.92,7.5282
438,4,1352.4,2797.9,511.94,19.191
439,4,1072.5,1919.2,427.81,7.1375
440,4,2061.2,4607.0,1035.3,23.105
441,4,2180.9,4912.0,1101.8,19.987
442,4,2079.9,4667.1,1056.7,16.724
443,4,1958.6,4475.0,940.58,20.486
444,4,2056.8,4680.6,991.85,21.244
445,4,1615.0,4041.8,545.62,24.527
446,4,1738.3,4216.6,662.21,15.438
447,4,1817.2,4371.7,809.14,15.411
448,4,1967.3,4246.0,1069.9,19.681
449,4,1219.4,2617.7,477.1,12.035
450,4,1800.3,3801.7,932.38,28.324
451,4,1841.1,3681.9,1142.2,31.695
452,4,1336.3,2711.1,746.33,13.742
453,4,2030.6,3933.2,1429.2,26.966
454,4,1897.9,3774.1,1107.0,34.087
455,4,1905.0,3744.8,1185.7,24.823
456,4,1650.8,3490.3,830.85,17.934
457,4,1713.7,3447.7,952.7,27.641
458,4,1889.5,3870.7,1117.0,23.612
459,4,2106.2,4078.9,1509.9,26.851
460,4,1824.8,3652.1,1056.5,32.381
461,4,2329.0,4687.1,1755.6,24.512
462,4,2066.9,4320.0,1247.2,14.758
463,4,2581.0,5258.7,1613.8,14.27
464,4,2367.8,4786.4,1561.1,18.303
465,4,2533.9,5144.7,1519.4,14.19
466,4,2141.8,4524.1,1290.0,17.465
467,4,2067.1,4368.2,1205.3,19.84
468,4,2348.3,4883.0,1437.4,15.923
469,4,2180.0,4630.7,1337.4,16.15
470,4,1941.8,4132.6,1064.6,15.269
471,4,2247.7,4686.0,1428.9,18.597
472,4,2325.2,5145.7,1352.1,14.329
473,4,1937.2,4080.8,1091.0,36.726
474,4,2282.0,5174.9,1282.8,29.592
475,4,2069.1,4272.8,1184.2,33.082
476,4,2344.6,4945.3,1454.8,27.814
477,4,2047.0,4246.6,1193.1,39.727
478,4,2183.2,4526.4,1322.9,44.69
479,4,2252.0,4790.9,1330.3,41.702
480,4,1713.6,3415.6,1011.1,33.375
481,4,2002.4,3932.3,1355.0,40.502
482,4,1942.0,4091.9,1128.9,37.252
483,4,2116.3,4529.1,1253.6,42.209
484,4,1921.2,3811.8,1211.0,35.481
485,4,1207.5,2311.7,639.61,17.784
486,4,1182.6,2251.3,560.23,16.429
487,4,1309.2,2622.0,576.85,19.998
488,4,975.71,1877.9,385.41,19.233
489,4,807.73,1345.9,318.74,6.0705
490,4,1438.9,2941.8,652.24,18.348
491,4,938.43,1711.8,418.77,14.203
492,4,908.88,1492.4,388.84,8.6594
493,4,637.68,975.44,280.81,8.1815
494,4,1180.3,2278.8,567.08,16.091
495,4,1297.6,2461.3,640.69,25.631
496,4,1055.0,1743.3,540.27,6.9908
497,4,1168.6,2353.7,517.45,25.626
498,4,2168.3,4496.1,1362.7,21.902
499,4,1472.5,2907.8,834.36,16.585
