,set,spectral_centroid,rolloff,zecr,flux
61,0,235.47,435.27,200.68,4.235
62,0,183.41,372.29,187.61,12.71
63,0,211.33,622.5,124.22,2.0449
64,0,563.67,998.52,581.33,7.1996
65,0,232.28,609.94,225.3,3.4053
66,0,271.0,715.78,200.8,7.7063
67,0,473.37,998.79,458.42,4.4148
68,0,356.5,678.47,373.67,7.8353
69,0,126.88,237.56,142.45,5.1953
70,0,460.55,917.09,453.94,6.9099
71,0,473.37,998.79,458.42,4.4148
72,0,339.25,750.66,362.94,10.883
73,0,398.18,905.49,369.46,11.338
74,0,450.19,1006.3,345.95,5.5656
75,0,444.35,903.53,413.99,3.3043
76,0,412.8,947.83,313.92,5.9279
77,0,513.04,1009.7,563.49,8.5376
78,0,326.41,679.6,357.61,5.9762
79,0,250.61,582.68,204.53,4.4695
80,0,451.94,992.91,369.07,5.7106
81,0,132.28,385.73,125.42,3.6057
82,0,422.49,896.85,321.56,9.006
83,0,236.03,561.45,171.02,5.2175
84,0,681.62,1574.1,475.34,3.4229
85,0,246.28,588.88,259.43,5.2566
86,0,392.56,858.86,434.78,1.4633
87,0,410.54,922.0,340.27,4.3258
88,0,385.01,770.18,446.88,7.8374
89,0,449.07,931.21,439.75,7.0908
90,0,415.55,927.36,343.9,4.4685
91,0,435.68,924.62,409.5,7.4985
92,0,469.61,1020.7,354.1,8.4443
93,0,351.51,833.15,246.54,4.743
94,0,352.97,974.44,289.16,8.7822
95,0,351.84,874.56,249.02,8.3024
96,0,386.36,937.97,210.98,4.6051
97,0,390.56,764.95,418.5,2.6472
98,0,511.7,995.51,484.38,6.8467
99,0,281.26,828.27,242.86,1.8524
100,1,436.9,919.03,349.07,4.7002
101,1,306.85,732.08,246.63,1.8434
102,1,267.18,506.04,266.74,2.6147
103,1,232.75,520.19,123.65,4.3927
104,1,186.62,485.39,188.06,2.0155
105,1,324.7,907.68,166.64,3.8284
106,1,240.38,499.0,157.36,2.0618
107,1,147.33,355.96,189.91,1.4538
108,1,127.63,243.99,130.09,3.4578
109,1,150.69,440.11,81.179,1.0092
110,1,224.88,538.97,127.46,1.6576
111,1,194.01,402.86,189.19,1.5033
112,1,143.15,345.83,122.26,0.46429
113,1,174.34,475.85,117.39,1.4343
114,1,213.59,450.15,220.84,0.83862
115,1,198.81,431.87,164.23,1.6019
116,1,217.63,397.2,240.37,0.93821
117,1,422.68,995.68,322.03,1.5198
118,1,237.74,491.49,205.76,0.96808
119,1,100.64,255.48,139.02,0.66927
120,1,88.83,250.49,99.747,0.68558
121,1,629.72,1146.0,692.63,1.2912
122,1,170.11,495.53,125.93,0.52468
123,1,289.57,634.67,214.2,2.211
124,1,423.44,939.0,356.2,1.9067
125,1,235.39,559.24,194.68,2.6681
126,1,345.55,790.48,369.47,0.94626
127,1,177.14,444.81,148.47,0.66378
128,1,208.99,466.98,163.37,0.99654
129,1,312.33,615.94,256.28,0.61477
130,1,288.43,460.26,422.3,0.80776
131,1,220.12,444.08,227.2,0.85582
132,1,258.02,639.28,204.23,1.0361
133,1,92.951,240.9,84.555,1.3548
134,1,227.16,374.81,241.15,3.8164
135,1,123.17,384.41,59.732,2.4731
136,1,191.35,344.93,323.1,2.6919
137,1,69.798,226.77,97.099,2.2131
138,1,120.83,267.31,146.71,1.9343
139,1,166.68,420.06,190.84,2.1225
140,1,111.86,274.98,114.6,3.1708
141,1,222.3,399.99,312.46,3.4904
142,1,168.55,442.27,167.62,3.4695
143,1,174.38,284.95,214.86,2.533
144,1,117.08,300.48,112.61,1.4046
145,1,115.06,359.52,89.585,2.7289
146,1,98.21,233.39,126.62,3.2334
147,1,259.84,529.39,247.43,1.0509
148,1,181.13,374.26,184.04,1.0579
149,1,370.69,977.93,219.72,3.9749
150,1,368.98,883.08,212.8,6.4157
151,1,94.17,241.12,84.117,1.3548
152,1,453.41,1107.8,272.04,4.8211
153,1,240.57,395.73,241.95,3.8183
154,1,232.93,601.18,158.68,4.3458
155,1,120.97,382.88,59.722,2.4731
156,1,515.75,1248.0,293.57,7.189
157,1,256.75,605.02,265.81,1.6308
158,1,205.49,358.3,323.09,2.6919
159,1,221.62,804.09,96.651,4.3564
160,1,86.018,218.08,98.903,2.2143
161,1,366.12,824.42,224.03,7.4705
162,1,157.63,325.99,148.56,1.9366
163,1,371.1,802.64,262.23,6.0566
164,1,143.9,364.08,95.024,7.1888
165,1,166.67,420.21,190.93,2.1226
166,1,137.38,225.49,219.09,5.236
167,1,116.82,282.17,114.93,3.1712
168,1,170.69,440.37,167.52,3.4697
169,1,219.96,363.95,217.22,2.5347
170,1,117.88,293.34,113.16,1.4065
171,1,113.31,356.94,89.177,2.7289
172,1,99.675,231.25,126.67,3.2334
173,1,489.94,1054.3,331.0,3.5206
174,1,410.96,780.04,328.77,2.46
175,1,508.19,1102.7,353.03,3.5098
176,1,203.6,334.34,230.05,1.7795
177,1,469.15,971.47,367.37,3.8506
178,1,360.92,761.51,227.35,2.7655
179,1,418.49,804.96,305.58,1.8216
180,1,537.0,1042.4,394.08,2.8189
181,1,519.92,1379.8,285.37,0.91735
182,1,888.71,1807.1,857.33,2.0445
183,1,645.78,1400.7,423.72,2.6616
184,1,461.64,1013.8,368.73,1.3516
185,1,472.71,865.59,426.21,2.4806
186,1,822.04,1577.4,816.15,1.1468
187,1,320.18,908.91,142.78,1.0309
188,1,363.1,1097.0,173.16,1.5782
189,1,367.3,878.53,373.26,0.98256
190,1,200.43,520.71,99.896,0.98328
191,1,1046.9,1653.4,1102.9,1.0538
192,1,605.8,1226.3,531.28,0.80036
193,1,261.96,601.0,192.55,1.0494
194,1,113.21,320.58,101.73,0.47824
195,1,228.54,488.5,185.6,1.1619
196,1,358.76,749.65,341.34,0.67257
197,1,162.05,487.45,108.81,0.77743
198,1,265.06,662.59,155.18,0.87311
199,1,185.17,539.75,109.57,0.47169
200,2,134.9,257.22,342.59,6.3857
201,2,80.971,314.85,197.35,3.6974
202,2,292.27,590.88,380.72,3.4161
203,2,276.93,541.58,304.23,2.1725
204,2,111.9,305.6,250.28,3.0886
205,2,107.08,258.91,186.56,1.977
206,2,184.18,490.93,245.18,2.2641
207,2,201.65,408.69,279.2,4.7016
208,2,220.42,458.07,267.48,3.0007
209,2,199.39,663.51,145.46,4.0728
210,2,388.82,792.53,401.07,5.8865
211,2,369.15,642.1,486.42,5.6146
212,2,365.94,757.09,382.41,3.5985
213,2,163.25,315.94,232.56,4.3383
214,2,343.25,719.24,359.89,3.8503
215,2,354.76,733.05,367.1,4.0196
216,2,441.71,935.0,408.39,4.951
217,2,557.29,1305.3,440.88,3.9864
218,2,286.34,631.34,334.07,4.2794
219,2,517.07,1101.2,460.68,5.7002
220,2,310.12,649.71,362.0,4.0973
221,2,514.09,1100.1,442.4,3.8861
222,2,348.21,735.19,381.02,4.5265
223,2,484.73,1101.0,495.72,6.6669
224,2,491.83,992.26,450.07,4.8244
225,2,459.85,942.99,447.7,5.0512
226,2,475.84,1005.9,421.0,4.1943
227,2,276.42,582.09,312.16,2.9468
228,2,404.75,837.82,405.1,4.2234
229,2,464.8,1013.0,416.08,4.1076
230,2,499.8,1202.2,449.13,5.5296
231,2,374.71,753.18,357.57,4.5795
232,2,383.18,724.57,398.89,5.9155
233,2,240.37,360.05,367.26,4.5863
234,2,155.17,414.07,255.77,5.0624
235,2,229.94,495.81,284.33,3.1232
236,2,451.17,950.07,472.96,6.8288
237,2,300.15,677.3,346.84,4.9333
238,2,257.69,553.15,307.17,3.9646
239,2,284.83,529.88,217.68,3.2114
240,2,196.01,435.5,275.34,2.6828
241,2,191.85,310.67,344.07,3.0761
242,2,178.66,279.41,321.58,2.2889
243,2,159.9,364.89,197.64,3.8249
244,2,453.71,946.86,435.7,4.256
245,2,121.42,291.16,203.35,2.23
246,2,256.49,572.62,273.9,3.6072
247,2,340.98,703.42,331.44,4.3945
248,2,355.36,743.44,395.93,3.9385
249,2,398.34,868.33,368.26,2.4526
250,2,334.05,649.36,350.8,3.7485
251,2,444.23,904.55,433.72,5.3167
252,2,518.22,1102.8,478.29,5.2803
253,2,203.11,355.56,262.11,2.0074
254,2,391.94,743.74,403.51,3.8135
255,2,314.55,599.95,343.51,1.7195
256,2,457.6,870.18,470.9,4.3469
257,2,429.94,931.05,420.73,6.6021
258,2,340.92,621.02,378.01,2.7714
259,2,488.52,1121.6,438.83,5.1017
260,2,516.53,1096.4,472.0,3.6441
261,2,465.11,966.36,445.3,4.9207
262,2,232.9,399.46,281.68,2.2315
263,2,445.59,954.86,416.87,3.1265
264,2,409.48,861.57,395.92,5.6115
265,2,553.74,1184.7,465.55,5.3552
266,2,347.68,783.73,296.54,2.8552
267,2,566.68,1249.0,470.61,5.835
268,2,494.53,1049.9,433.8,4.706
269,2,454.96,921.97,419.1,4.6388
270,2,338.61,700.34,342.14,3.7955
271,2,536.64,1146.9,438.34,7.176
272,2,343.16,701.3,336.94,2.9573
273,2,389.1,756.77,384.79,3.9104
274,2,455.77,943.89,410.13,7.685
275,2,249.43,421.08,290.86,3.7796
276,2,527.68,1094.9,456.95,4.0341
277,2,389.95,850.44,327.46,3.0804
278,2,546.48,1159.5,481.78,6.9934
279,2,561.51,1225.1,451.46,3.9235
280,2,284.26,495.76,340.29,2.3236
281,2,274.05,514.69,309.23,2.0266
282,2,204.68,357.68,266.48,2.3648
283,2,436.57,898.38,405.39,3.9185
284,2,295.72,580.28,311.21,5.1768
285,2,391.66,785.18,397.53,3.7472
286,2,320.2,604.37,345.62,5.5198
287,2,390.06,819.24,379.06,5.3648
288,2,377.03,740.7,381.16,3.3577
289,2,476.81,1007.5,428.6,5.1817
290,2,289.7,595.44,304.77,2.9961
291,2,402.44,794.2,403.33,5.4417
292,2,200.95,354.88,250.45,1.6945
293,2,392.43,839.1,381.59,5.3638
294,2,417.69,837.7,389.74,3.5626
295,2,398.41,784.15,411.97,3.2865
296,2,347.0,704.6,353.83,5.8715
297,2,451.37,905.39,434.42,5.3675
298,2,419.26,859.79,392.99,4.3178
299,2,281.45,548.37,320.23,5.1613
300,3,216.43,532.99,203.44,11.232
301,3,232.6,580.34,170.76,10.946
302,3,123.46,315.94,149.74,5.1059
303,3,209.31,484.49,177.24,4.5961
304,3,233.24,621.03,185.35,7.2911
305,3,199.62,426.53,101.6,7.7935
306,3,127.96,285.02,119.29,5.852
307,3,237.18,542.13,188.75,8.7032
308,3,107.69,328.37,89.239,11.4
309,3,210.18,499.54,165.64,4.4385
310,3,134.06,348.56,114.53,5.7563
311,3,251.12,567.78,199.36,4.0593
312,3,248.84,501.57,201.53,2.1224
313,3,177.24,396.06,169.08,4.7639
314,3,330.53,677.97,284.95,2.1448
315,3,267.46,570.14,218.77,2.2695
316,3,213.67,422.4,200.42,8.5917
317,3,170.79,267.89,192.3,7.6867
318,3,213.64,483.24,172.48,6.1159
319,3,206.47,315.41,292.84,5.0068
320,3,257.76,357.27,332.43,8.2786
321,3,181.56,270.8,248.9,7.4383
322,3,170.96,279.45,198.99,7.7824
323,3,427.86,960.92,349.7,7.1258
324,3,209.56,338.9,330.04,6.6165
325,3,234.29,372.87,283.0,6.935
326,3,168.26,266.41,197.43,5.5783
327,3,310.67,687.93,250.6,2.8937
328,3,235.28,458.87,196.45,4.4846
329,3,232.04,406.46,256.7,6.7158
330,3,289.03,605.22,206.7,2.3029
331,3,327.56,634.63,263.88,6.0549
332,3,178.77,351.04,120.47,8.2008
333,3,117.61,359.06,153.91,4.1814
334,3,254.24,541.59,162.78,7.4255
335,3,114.14,311.39,125.83,4.2312
336,3,304.98,663.34,242.32,8.0599
337,3,242.15,489.87,227.58,4.0371
338,3,355.42,679.82,367.16,8.931
339,3,240.58,569.87,187.67,5.8721
340,3,316.84,661.8,262.24,5.0514
341,3,287.48,560.92,217.92,6.1193
342,3,277.93,624.14,232.74,4.8047
343,3,298.75,567.54,253.93,6.1367
344,3,212.3,616.5,144.71,4.15
345,3,130.63,264.95,111.37,3.1276
346,3,262.88,628.18,175.43,6.0517
347,3,373.51,686.52,318.72,5.4581
348,3,117.12,247.01,123.82,4.687
349,3,843.39,2091.9,450.58,8.0096
350,3,275.41,650.09,197.81,4.8401
351,3,327.76,771.86,267.3,5.838
352,3,325.92,797.56,345.96,5.6659
353,3,391.52,853.85,324.23,7.7096
354,3,353.31,819.96,342.44,1.6649
355,3,92.916,256.04,106.23,6.2792
356,3,391.49,816.13,377.03,7.8363
357,3,420.34,998.88,318.86,4.1927
358,3,281.7,682.96,190.23,1.9551
359,3,225.96,663.74,159.87,0.76976
360,3,299.44,727.77,201.55,3.8113
361,3,305.98,785.34,235.55,1.9572
362,3,309.91,878.02,138.59,1.0243
363,3,276.15,646.75,197.33,0.73744
364,3,132.99,408.06,107.17,4.0791
365,3,170.69,331.52,189.51,4.0139
366,3,243.32,511.98,273.11,2.8552
367,3,214.26,427.34,228.43,3.7933
368,3,224.65,488.74,220.22,3.5132
369,3,399.46,720.23,390.99,1.5024
370,3,212.75,399.55,227.02,2.3304
371,3,141.85,339.66,122.38,7.8072
372,3,228.44,450.51,242.4,5.8643
373,3,152.32,348.12,137.16,7.1902
374,3,172.29,425.29,118.92,6.3991
375,3,226.38,496.66,218.42,5.0947
376,3,229.14,459.46,222.63,4.6064
377,3,164.52,386.66,154.15,5.3829
378,3,153.79,337.06,159.24,4.4589
379,3,146.69,276.7,147.57,4.0042
380,3,220.29,460.56,216.65,3.6615
381,3,351.96,549.76,360.29,2.9604
382,3,328.63,609.61,358.76,3.3334
383,3,120.99,320.09,82.919,3.1005
384,3,241.51,486.54,227.32,3.4491
385,3,236.82,423.28,228.78,2.5506
386,3,239.42,370.33,323.98,7.4543
387,3,142.56,321.32,141.88,6.2763
388,3,255.6,382.59,284.76,2.9307
389,3,163.17,299.31,151.66,2.8465
390,3,269.94,493.58,213.08,5.7807
391,3,205.18,301.88,247.16,3.7313
392,3,190.86,308.93,200.07,3.6651
393,3,138.18,321.26,112.87,3.0944
394,3,200.06,328.92,232.15,2.6433
395,3,228.73,454.48,189.54,3.2251
396,3,155.41,323.21,161.38,3.7029
397,3,211.07,335.65,268.75,3.0493
398,3,245.91,563.27,213.12,4.7035
399,3,353.17,758.5,295.8,2.4317
400,4,156.18,472.28,110.47,2.606
401,4,212.41,669.36,154.85,1.7735
402,4,121.23,291.12,95.708,4.8579
403,4,123.84,301.07,126.44,1.2415
404,4,292.01,678.04,251.19,2.7046
405,4,596.68,1179.6,467.65,4.8908
406,4,305.33,674.8,226.58,6.6643
407,4,355.58,696.59,265.65,4.8816
408,4,112.42,412.83,62.503,2.4219
409,4,266.06,783.88,134.0,3.3617
410,4,207.63,619.23,144.29,4.4594
411,4,96.741,234.85,133.79,2.4163
412,4,231.66,410.09,288.65,2.7073
413,4,160.19,421.55,169.74,1.6428
414,4,144.71,388.18,157.92,2.1095
415,4,165.69,301.52,211.33,2.2878
416,4,130.98,339.28,156.78,2.2805
417,4,178.08,383.77,148.56,1.4658
418,4,176.65,605.38,171.9,1.7845
419,4,255.67,539.11,257.49,2.5442
420,4,68.785,294.9,120.05,3.5474
421,4,219.04,502.32,241.98,3.3594
422,4,219.61,535.05,246.16,3.4214
423,4,158.14,337.83,175.46,3.6068
424,4,191.26,512.67,183.25,2.3038
425,4,152.73,279.52,188.18,2.1469
426,4,126.53,277.78,162.36,2.4661
427,4,248.09,437.37,324.84,1.9236
428,4,148.42,338.72,177.73,2.8855
429,4,204.99,583.67,155.56,1.9214
430,4,208.49,677.34,138.92,2.267
431,4,148.08,493.38,125.76,4.3207
432,4,251.38,643.36,184.29,3.0284
433,4,220.19,718.27,140.68,1.9488
434,4,127.05,484.6,118.29,3.2776
435,4,177.36,650.37,105.71,3.6148
436,4,145.42,409.34,122.47,3.5011
437,4,163.1,439.53,137.04,2.0192
438,4,176.83,555.99,140.87,6.5891
439,4,225.2,584.11,150.84,2.5142
440,4,277.24,774.86,202.64,3.3428
441,4,327.15,918.25,142.11,2.5047
442,4,328.52,829.78,276.39,2.8766
443,4,242.04,776.87,110.24,2.6933
444,4,277.61,827.03,151.95,2.9652
445,4,145.9,601.64,106.22,3.8415
446,4,171.57,663.33,80.176,2.118
447,4,188.75,710.44,107.58,2.3981
448,4,237.55,660.21,162.35,2.4662
449,4,140.15,466.46,136.98,2.1992
450,4,218.0,607.09,160.91,5.2629
451,4,244.75,622.92,153.88,5.9039
452,4,190.41,403.02,261.93,2.526
453,4,259.68,590.55,270.97,4.8982
454,4,246.8,555.22,196.46,6.7028
455,4,238.81,524.3,295.3,4.3883
456,4,231.14,621.3,192.55,3.8102
457,4,207.26,523.81,130.69,5.1175
458,4,343.43,800.49,233.08,4.2818
459,4,322.42,671.45,423.05,4.6102
460,4,254.57,531.86,256.88,6.384
461,4,337.57,783.46,329.33,3.8421
462,4,332.55,726.83,293.68,1.1402
463,4,429.72,969.71,301.95,2.2011
464,4,344.09,814.06,250.77,1.972
465,4,432.67,941.36,296.87,1.8663
466,4,287.68,748.72,198.9,1.7755
467,4,291.4,730.81,207.1,2.3888
468,4,344.68,846.79,245.01,1.6404
469,4,343.55,834.89,279.39,1.9405
470,4,267.34,693.44,173.85,1.9675
471,4,316.36,785.84,254.82,2.2906
472,4,377.57,942.14,295.54,1.1289
473,4,224.99,619.09,132.76,7.8589
474,4,333.67,972.39,210.08,6.3722
475,4,312.64,716.28,260.77,7.4764
476,4,340.78,879.39,233.85,4.9256
477,4,253.87,679.29,151.77,8.7703
478,4,288.63,742.11,175.25,9.8238
479,4,319.76,844.79,193.71,9.0752
480,4,173.34,439.85,127.61,6.7475
481,4,256.84,625.12,207.31,12.705
482,4,221.41,624.05,124.41,7.8606
483,4,268.38,739.44,168.66,9.3101
484,4,214.54,532.24,148.13,7.4805
485,4,285.81,693.11,225.8,2.7692
486,4,269.95,527.07,226.66,2.6629
487,4,153.84,392.53,126.45,3.0442
488,4,125.92,239.96,131.4,4.1669
489,4,203.06,454.53,173.87,2.6418
490,4,261.55,620.54,192.22,2.4426
491,4,143.86,279.22,143.93,2.9876
492,4,218.06,474.84,185.1,2.3057
493,4,188.41,370.85,158.56,2.3535
494,4,462.88,1086.6,373.13,2.502
495,4,177.92,446.49,137.01,4.5852
496,4,163.68,367.1,175.73,3.7917
497,4,320.19,796.56,175.36,4.4165
498,4,317.33,778.49,249.65,3.8441
499,4,195.22,430.01,234.86,6.4423
